id,source_id
38895,sjr_130096
38897,sjr_88000
38898,sjr_31458
38899,sjr_145673
38901,sjr_21101068591
38904,sjr_21100847481
38909,sjr_14484
38910,sjr_21100238627
38914,sjr_17478
38916,sjr_15462
38920,sjr_21101040667
38921,sjr_5800173405
38924,sjr_26568
38926,sjr_15241
38927,sjr_15594
38928,sjr_17700155407
38929,sjr_20235
38930,sjr_65096
38931,sjr_22585
38932,sjr_23056
38942,sjr_14877
38946,sjr_20607
38947,sjr_20919
38954,sjr_22299
38955,sjr_21100326880
38958,sjr_18520
38960,sjr_17800156772
38961,sjr_39098
38962,sjr_19900192592
38963,sjr_4700152785
38967,sjr_17719
38968,sjr_71588
38969,sjr_12798
38971,sjr_13464
38972,sjr_4000151814
38973,sjr_18850
38974,sjr_62653
38976,sjr_23635
38977,sjr_19443
38978,sjr_21100883675
38979,sjr_21100808409
38981,sjr_25803
38986,sjr_21100218520
38988,sjr_19700188305
38989,sjr_17800156703
38991,sjr_21101089352
38993,sjr_21772
38994,sjr_21100390416
38996,sjr_19700182025
38998,sjr_130089
39000,sjr_13040
39002,sjr_145362
39005,sjr_19900193210
39006,sjr_21100451751
39008,sjr_16805
39012,sjr_22465
39013,sjr_14182
39016,sjr_21100248922
39017,sjr_17700156405
39019,sjr_20579
39021,sjr_12054
39022,sjr_19700188217
39027,sjr_22226
39028,sjr_21100943373
39031,sjr_16780
39033,sjr_15726
39034,sjr_17462
39035,sjr_11900154405
39040,sjr_21101063715
39041,sjr_19900192104
39044,sjr_12000154520
39045,sjr_17538
39047,sjr_19226
39055,sjr_22396
39056,sjr_21790
39057,sjr_21100808899
39058,sjr_21100849723
39059,sjr_21100782252
39061,sjr_21100852983
39062,sjr_38664
39064,sjr_21100838559
39065,sjr_18000156701
39066,sjr_29197
39067,sjr_4000151902
39070,sjr_21100916457
39071,sjr_18387
39074,sjr_4000148502
39076,sjr_19659
39077,sjr_21101026937
39078,sjr_15581
39080,sjr_21100913558
39082,sjr_21100924303
39085,sjr_5300152528
39087,sjr_20000195010
39094,sjr_22758
39095,sjr_21101081693
39097,sjr_21100255120
39098,sjr_14489
39100,sjr_17100154740
39102,sjr_7100153145
39105,sjr_27282
39109,sjr_14200154729
39113,sjr_16480
39114,sjr_21100823137
39117,sjr_21100871108
39119,sjr_21100903773
39125,sjr_16671
39127,sjr_21100934236
39131,sjr_25315
39132,sjr_5800207405
39134,sjr_12261
39135,sjr_110086
39136,sjr_21100243801
39137,sjr_21100464772
39138,sjr_21100211335
39139,sjr_14009
39140,sjr_21100416147
39142,sjr_19398
39143,sjr_21100886348
39145,sjr_21100829975
39147,sjr_16900154707
39148,sjr_21100967252
39149,sjr_19700201670
39150,sjr_50122
39151,sjr_21100853559
39152,sjr_21100215173
39154,sjr_4700151608
39155,sjr_29688
39156,sjr_19700175073
39163,sjr_21100218529
39164,sjr_21100283369
39165,sjr_12524
39167,sjr_21100241773
39169,sjr_13498
39173,sjr_21100415026
39179,sjr_19447
39181,sjr_20531
39182,sjr_12000154479
39184,sjr_21101021485
39185,sjr_21101036140
39186,sjr_20227
39190,sjr_17300
39192,sjr_12428
39193,sjr_21100456834
39194,sjr_19700182124
39196,sjr_13515
39197,sjr_35303
39200,sjr_18317
39201,sjr_19900191993
39204,sjr_24219
39209,sjr_21101061452
39210,sjr_13035
39211,sjr_21100874339
39212,sjr_144927
39214,sjr_21101037159
39219,sjr_5800154205
39224,sjr_16469
39225,sjr_16915
39226,sjr_14917
39227,sjr_69085
39230,sjr_19959
39231,sjr_21100439337
39233,sjr_21487
39235,sjr_21100938864
39236,sjr_18489
39237,sjr_18893
39238,sjr_21100217607
39243,sjr_21100905384
39244,sjr_19700188233
39245,sjr_5700169289
39247,sjr_26489
39249,sjr_38539
39252,sjr_18523
39255,sjr_25857
39257,sjr_22128
39259,sjr_23751
39263,sjr_21101016921
39265,sjr_5800179605
39266,sjr_21100901844
39267,sjr_30046
39268,sjr_17656
39269,sjr_23435
39271,sjr_62499
39273,sjr_15746
39274,sjr_16578
39276,sjr_22283
39277,sjr_17928
39283,sjr_17954
39287,sjr_15030
39288,sjr_19700183006
39289,sjr_15845
39291,sjr_25316
39294,sjr_4700152864
39295,sjr_17270
39299,sjr_23716
39300,sjr_21100781742
39301,sjr_14936
39302,sjr_24247
39306,sjr_36197
39307,sjr_19700190348
39308,sjr_24412
39309,sjr_21100854644
39310,sjr_22041
39311,sjr_16102
39312,sjr_21100901159
39313,sjr_21100777750
39315,sjr_21101027488
39319,sjr_28819
39320,sjr_16485
39321,sjr_21100934631
39322,sjr_21100229105
39323,sjr_18238
39325,sjr_94203
39327,sjr_21100936546
39328,sjr_19500157042
39331,sjr_17995
39332,sjr_21100940340
39335,sjr_15617
39341,sjr_22038
39342,sjr_29573
39343,sjr_19700201419
39344,sjr_12167
39345,sjr_17969
39346,sjr_19700175144
39347,sjr_21100844882
39349,sjr_17925
39351,sjr_19284
39353,sjr_11300153402
39354,sjr_25277
39356,sjr_19900193683
39358,sjr_21100978582
39360,sjr_21100821160
39361,sjr_21100942421
39362,sjr_76747
39364,sjr_21101038577
39365,sjr_19700201668
39366,sjr_20100195042
39367,sjr_22586
39368,sjr_19700174898
39369,sjr_21100777276
39370,sjr_21100242616
39372,sjr_18778
39374,sjr_16753
39375,sjr_21100203503
39380,sjr_14881
39382,sjr_27507
39384,sjr_4700152737
39385,sjr_24174
39386,sjr_25130
39388,sjr_19600157712
39390,sjr_5200152802
39392,sjr_12883
39395,sjr_22302
39397,sjr_17913
39400,sjr_12823
39401,sjr_12328
39406,sjr_23827
39407,sjr_19700173116
39410,sjr_25146
39413,sjr_23252
39417,sjr_14343
39423,sjr_23154
39424,sjr_19679
39430,sjr_21100818942
39431,sjr_11200153508
39439,sjr_21100921313
39443,sjr_21100870589
39449,sjr_21101030760
39451,sjr_23129
39452,sjr_17300154942
39459,sjr_18937
39460,sjr_13175
39461,sjr_4700152284
39466,sjr_16800154737
39469,sjr_15900154753
39473,sjr_20430
39477,sjr_21100895624
39480,sjr_13932
39481,sjr_11000153718
39482,sjr_22877
39485,sjr_21100228571
39487,sjr_17121
39488,sjr_95292
39490,sjr_19900193844
39493,sjr_21100887620
39497,sjr_19700175158
39499,sjr_17700156748
39500,sjr_18329
39502,sjr_21100198423
39503,sjr_22328
39514,sjr_17800156747
39518,sjr_21101044936
39519,sjr_21100386859
39520,sjr_21101041510
39523,sjr_24043
39524,sjr_12240
39526,sjr_17832
39528,sjr_24819
39535,sjr_14500154715
39536,sjr_21100349558
39542,sjr_25823
39544,sjr_20316
39547,sjr_145496
39552,sjr_15952
39553,sjr_21101061444
39556,sjr_21100900063
39557,sjr_21100400818
39561,sjr_19700177308
39565,sjr_20976
39566,sjr_21101060220
39567,sjr_23069
39571,sjr_21100967241
39572,sjr_13701
39573,sjr_12400154713
39574,sjr_23424
39575,sjr_20300195002
39577,sjr_23754
39584,sjr_19700166405
39585,sjr_21101038500
39586,sjr_17524
39587,sjr_4900152609
39588,sjr_15658
39590,sjr_21100834312
39593,sjr_21100981338
39597,sjr_13255
39598,sjr_130143
39601,sjr_27629
39602,sjr_4700152602
39603,sjr_15632
39604,sjr_21100945202
39605,sjr_26116
39607,sjr_21100207002
39613,sjr_4500151538
39614,sjr_23857
39616,sjr_26437
39618,sjr_24104
39619,sjr_4700152294
39620,sjr_19700175024
39621,sjr_21100448239
39622,sjr_52691
39623,sjr_19700172216
39627,sjr_17999
39631,sjr_21100197918
39632,sjr_29577
39634,sjr_21100238603
39640,sjr_21101044918
39641,sjr_21100870569
39642,sjr_17720
39645,sjr_19900191409
39647,sjr_21100370880
39649,sjr_19622
39651,sjr_19200156922
39654,sjr_12505
39657,sjr_4500151502
39658,sjr_25341
39663,sjr_20612
39664,sjr_21100848403
39665,sjr_21100890306
39669,sjr_21167
39670,sjr_4700152486
39676,sjr_27004
39677,sjr_18006
39680,sjr_21100830711
39682,sjr_13475
39683,sjr_21100416114
39685,sjr_40377
39694,sjr_22769
39695,sjr_4500151406
39697,sjr_19500157062
39698,sjr_18527
39700,sjr_12786
39705,sjr_21101019706
39706,sjr_80601
39708,sjr_110163
39710,sjr_25305
39712,sjr_20671
39714,sjr_20179
39716,sjr_16481
39717,sjr_21100932753
39720,sjr_22081
39722,sjr_21608
39724,sjr_25111
39732,sjr_14249
39733,sjr_21100823603
39735,sjr_21100872332
39736,sjr_21100204305
39737,sjr_25225
39739,sjr_17300154739
39741,sjr_16768
39745,sjr_19700190344
39746,sjr_21101095939
39748,sjr_21100897522
39751,sjr_31877
39752,sjr_3900148506
39756,sjr_23446
39758,sjr_25895
39760,sjr_21100898952
39761,sjr_21100247800
39764,sjr_94353
39766,sjr_17600155018
39767,sjr_145635
39769,sjr_21101037127
39770,sjr_20500195141
39771,sjr_21101092880
39774,sjr_26179
39777,sjr_14259
39780,sjr_7400153102
39781,sjr_21100422060
39784,sjr_11400153314
39785,sjr_20752
39788,sjr_25129
39792,sjr_88538
39793,sjr_4800153106
39794,sjr_19900194818
39795,sjr_19200156918
39796,sjr_29318
39800,sjr_19700172802
39802,sjr_38533
39803,sjr_27487
39805,sjr_21100329538
39807,sjr_17210
39809,sjr_21101017551
39810,sjr_21101055874
39812,sjr_11300153316
39815,sjr_19500157012
39816,sjr_23901
39817,sjr_21100440503
39818,sjr_21100208077
39821,sjr_17291
39822,sjr_20441
39823,sjr_19900192410
39824,sjr_28201
39825,sjr_21101068011
39826,sjr_21100416172
39829,sjr_4100151707
39831,sjr_21100899009
39832,sjr_4700152708
39833,sjr_14137
39834,sjr_22533
39837,sjr_19033
39842,sjr_34696
39844,sjr_21100905055
39845,sjr_22336
39846,sjr_21100934095
39848,sjr_21100896466
39851,sjr_22540
39854,sjr_26988
39856,sjr_18022
39858,sjr_3700148010
39861,sjr_21100817420
39865,sjr_25578
39866,sjr_17687
39867,sjr_14952
39870,sjr_21256
39875,sjr_21100235822
39876,sjr_21100887421
39877,sjr_82406
39880,sjr_21100873926
39886,sjr_21100454972
39887,sjr_15432
39889,sjr_37316
39890,sjr_5400152704
39892,sjr_130017
39893,sjr_21100416194
39895,sjr_21100305226
39901,sjr_12671
39904,sjr_21100228948
39905,sjr_6500153239
39906,sjr_130070
39907,sjr_12700154705
39911,sjr_21100924991
39913,sjr_22505
39915,sjr_21100854952
39919,sjr_23900
39920,sjr_23083
39922,sjr_16387
39931,sjr_28673
39933,sjr_21101038538
39934,sjr_22007
39937,sjr_93879
39940,sjr_16819
39942,sjr_12196
39951,sjr_17819
39953,sjr_21100326082
39955,sjr_20066
39956,sjr_21100469612
39957,sjr_21100824878
39959,sjr_70451
39963,sjr_13384
39964,sjr_13371
39967,sjr_12192
39968,sjr_19900193983
39969,sjr_22584
39970,sjr_26178
39974,sjr_23092
39976,sjr_32957
39977,sjr_14442
39978,sjr_40173
39979,sjr_100147339
39980,sjr_20659
39983,sjr_83645
39984,sjr_21100826272
39985,sjr_18480
39986,sjr_21100220469
39988,sjr_21100854134
39989,sjr_19600157211
39992,sjr_40064
39998,sjr_14822
39999,sjr_29521
40001,sjr_17465
40002,sjr_23097
40008,sjr_15238
40011,sjr_22036
40013,sjr_4700151610
40014,sjr_12162
40015,sjr_144767
40019,sjr_21100232211
40020,sjr_21101089493
40024,sjr_21101092735
40026,sjr_14839
40027,sjr_29582
40028,sjr_31671
40029,sjr_21100456724
40035,sjr_19700188101
40037,sjr_21100400829
40038,sjr_21100857120
40042,sjr_18989
40046,sjr_21101049622
40047,sjr_4400151748
40054,sjr_23855
40055,sjr_144616
40057,sjr_23173
40060,sjr_21100258636
40061,sjr_21100837200
40064,sjr_26941
40066,sjr_21100828905
40068,sjr_14958
40069,sjr_27644
40071,sjr_17700156201
40072,sjr_19700177309
40076,sjr_25898
40077,sjr_21101043232
40078,sjr_21100229214
40082,sjr_21100431830
40084,sjr_20032
40086,sjr_26788
40087,sjr_17320
40090,sjr_21100909468
40092,sjr_21100453533
40093,sjr_13943
40096,sjr_21688
40097,sjr_5200153104
40098,sjr_21100202721
40100,sjr_21100284945
40101,sjr_9500153993
40104,sjr_21100984844
40105,sjr_24522
40106,sjr_16900154706
40108,sjr_19900192437
40110,sjr_21101060896
40111,sjr_21100255440
40113,sjr_19300157101
40119,sjr_22300
40123,sjr_21100215102
40124,sjr_145505
40132,sjr_38758
40135,sjr_17972
40136,sjr_21100407142
40138,sjr_5600155528
40139,sjr_15240
40141,sjr_21101097251
40142,sjr_16808
40151,sjr_14307
40155,sjr_4000148703
40158,sjr_24793
40159,sjr_5300152610
40160,sjr_13380
40164,sjr_21100818750
40166,sjr_30015
40168,sjr_15900154751
40171,sjr_14415
40176,sjr_16739
40178,sjr_21101037916
40184,sjr_21100228953
40185,sjr_21100904390
40187,sjr_19900192339
40192,sjr_26761
40194,sjr_21100829244
40197,sjr_19700201332
40198,sjr_22385
40199,sjr_21907
40200,sjr_19700175128
40201,sjr_21101023099
40202,sjr_145395
40203,sjr_15599
40206,sjr_13561
40208,sjr_5700164344
40211,sjr_21100228109
40212,sjr_4900153304
40213,sjr_21100201787
40217,sjr_4500151503
40218,sjr_11700154733
40220,sjr_21101052704
40226,sjr_12693
40230,sjr_14608
40232,sjr_21100824459
40234,sjr_18857
40236,sjr_21101063740
40239,sjr_19200156911
40242,sjr_19616
40243,sjr_29300
40244,sjr_21383
40245,sjr_130016
40246,sjr_21100199819
40247,sjr_17300154952
40254,sjr_40720
40255,sjr_24044
40257,sjr_21100316609
40260,sjr_21101033881
40262,sjr_15130
40263,sjr_19588
40264,sjr_26089
40267,sjr_21101096461
40269,sjr_5700168544
40270,sjr_19144
40271,sjr_19700166512
40274,sjr_4000148707
40275,sjr_5900153308
40277,sjr_23391
40279,sjr_21009
40280,sjr_18670
40281,sjr_19700175790
40285,sjr_15324
40287,sjr_21100810707
40288,sjr_20395
40289,sjr_21100901906
40291,sjr_19400158712
40292,sjr_21101055116
40295,sjr_21100425898
40297,sjr_21100855885
40301,sjr_17700155308
40302,sjr_55397
40303,sjr_19700181201
40304,sjr_21101033150
40306,sjr_21101044940
40308,sjr_15738
40309,sjr_21100244224
40310,sjr_21101053505
40312,sjr_23407
40313,sjr_21100207640
40314,sjr_5800207390
40315,sjr_19600166318
40319,sjr_23758
40320,sjr_19600157217
40321,sjr_19900191967
40324,sjr_57468
40326,sjr_5200153106
40330,sjr_24055
40332,sjr_24682
40333,sjr_58622
40335,sjr_19600166305
40341,sjr_16788
40342,sjr_21100205972
40346,sjr_21057
40347,sjr_15722
40348,sjr_19752
40351,sjr_21100278316
40352,sjr_19900188006
40353,sjr_19600166325
40355,sjr_21100215164
40357,sjr_21989
40359,sjr_21100223312
40360,sjr_14200154739
40361,sjr_16802
40363,sjr_21100255088
40365,sjr_21101048847
40366,sjr_21100877997
40370,sjr_21100836861
40373,sjr_29997
40381,sjr_21100894553
40383,sjr_15071
40386,sjr_11700154717
40391,sjr_15400154800
40397,sjr_4700152238
40398,sjr_17400154821
40399,sjr_25223
40400,sjr_15909
40401,sjr_21101077298
40403,sjr_21100247022
40405,sjr_21101062120
40407,sjr_21100975686
40411,sjr_11300153503
40412,sjr_21100211746
40416,sjr_15876
40419,sjr_15320
40420,sjr_19375
40421,sjr_27495
40424,sjr_21100774706
40427,sjr_22171
40430,sjr_91636
40434,sjr_15949
40436,sjr_23903
40437,sjr_14123
40444,sjr_51952
40446,sjr_21101066325
40449,sjr_7200153146
40453,sjr_21100843358
40455,sjr_21101021640
40457,sjr_23159
40458,sjr_4400151731
40459,sjr_21419
40461,sjr_14044
40463,sjr_12214
40465,sjr_17200154701
40468,sjr_19900193846
40474,sjr_19900193893
40475,sjr_21100828138
40477,sjr_19620
40480,sjr_21101044928
40481,sjr_11700154374
40482,sjr_17265
40486,sjr_21101063700
40488,sjr_14894
40490,sjr_25427
40495,sjr_18960
40496,sjr_4900152601
40497,sjr_21100243805
40498,sjr_19200156704
40500,sjr_24142
40503,sjr_13139
40504,sjr_21100873619
40508,sjr_21100431319
40510,sjr_40126
40513,sjr_21100427224
40515,sjr_17349
40519,sjr_19900191857
40525,sjr_13512
40527,sjr_21673
40529,sjr_14508
40533,sjr_5000155903
40539,sjr_6400153170
40541,sjr_26775
40542,sjr_74286
40543,sjr_71598
40544,sjr_36442
40545,sjr_12599
40546,sjr_21100463829
40547,sjr_29308
40549,sjr_14876
40550,sjr_21100800769
40551,sjr_28386
40553,sjr_21100434603
40554,sjr_145580
40559,sjr_25897
40560,sjr_27243
40561,sjr_19316
40562,sjr_21100317906
40563,sjr_21100826658
40565,sjr_18728
40566,sjr_54509
40568,sjr_50194
40569,sjr_53958
40571,sjr_12400154704
40573,sjr_4800156305
40574,sjr_27182
40577,sjr_11800154543
40578,sjr_21101039768
40580,sjr_21100815317
40582,sjr_21100780211
40584,sjr_14669
40585,sjr_14284
40587,sjr_67476
40592,sjr_13352
40596,sjr_21100466401
40597,sjr_21100407145
40598,sjr_21101039808
40599,sjr_32422
40600,sjr_29630
40601,sjr_28242
40602,sjr_19120
40604,sjr_21100897004
40605,sjr_21100923448
40611,sjr_19847
40612,sjr_4800156203
40614,sjr_21100332435
40616,sjr_27719
40619,sjr_19700174915
40622,sjr_21490
40627,sjr_17624
40631,sjr_19700188125
40632,sjr_21100211114
40637,sjr_130153
40640,sjr_3300147904
40641,sjr_21100204503
40642,sjr_19700184700
40643,sjr_21100469365
40644,sjr_21100255433
40645,sjr_14224
40648,sjr_130025
40650,sjr_4400151712
40651,sjr_22456
40652,sjr_15367
40653,sjr_19500157812
40654,sjr_21100829282
40655,sjr_19700182448
40659,sjr_19700188483
40661,sjr_19552
40664,sjr_35872
40665,sjr_93599
40666,sjr_29075
40667,sjr_19900192570
40668,sjr_21100826927
40669,sjr_21100899523
40670,sjr_7100153101
40671,sjr_21100855411
40674,sjr_24855
40675,sjr_15964
40676,sjr_30066
40678,sjr_21100842323
40679,sjr_21100403900
40680,sjr_21101067700
40683,sjr_21100923470
40685,sjr_24223
40686,sjr_21100842838
40687,sjr_19568
40688,sjr_22715
40689,sjr_29436
40690,sjr_21100241788
40691,sjr_14907
40693,sjr_16643
40698,sjr_22433
40702,sjr_21101021571
40704,sjr_25668
40708,sjr_19600162142
40710,sjr_21101054454
40712,sjr_35190
40716,sjr_26514
40717,sjr_15930
40720,sjr_21100790933
40724,sjr_110036
40726,sjr_27550
40729,sjr_22109
40732,sjr_19700201141
40734,sjr_29947
40738,sjr_13805
40739,sjr_21100209326
40740,sjr_21101094440
40745,sjr_145675
40746,sjr_56235
40748,sjr_130120
40749,sjr_21100283772
40751,sjr_17676
40753,sjr_22531
40754,sjr_29667
40756,sjr_21100223537
40759,sjr_21100790089
40760,sjr_11300153405
40761,sjr_16334
40765,sjr_21100239606
40768,sjr_14143
40769,sjr_21100889671
40773,sjr_14737
40775,sjr_19700174993
40777,sjr_21100218515
40779,sjr_19600166307
40781,sjr_19700188449
40782,sjr_19943
40783,sjr_19600166315
40788,sjr_11300153312
40790,sjr_19500157005
40792,sjr_21101058282
40793,sjr_21101041509
40799,sjr_73453
40801,sjr_19700175007
40803,sjr_21100843805
40804,sjr_21100330713
40805,sjr_21100217620
40806,sjr_21100891177
40810,sjr_19500157320
40811,sjr_98899
40812,sjr_20908
40814,sjr_21100976731
40815,sjr_21100894548
40817,sjr_17573
40819,sjr_21101046402
40821,sjr_17141
40822,sjr_17325
40823,sjr_144608
40825,sjr_16694
40830,sjr_17400154809
40832,sjr_21000196008
40833,sjr_29920
40835,sjr_130123
40838,sjr_21100937445
40840,sjr_18041
40841,sjr_23881
40842,sjr_29608
40845,sjr_21100268426
40846,sjr_4700152787
40847,sjr_26982
40848,sjr_26990
40849,sjr_21101044741
40850,sjr_21100945249
40852,sjr_6700153284
40854,sjr_17821
40855,sjr_67314
40856,sjr_19900192138
40857,sjr_16948
40859,sjr_21100202708
40862,sjr_1100147101
40866,sjr_19700188434
40869,sjr_17646
40873,sjr_21100904572
40874,sjr_79405
40875,sjr_21100881363
40877,sjr_4700152450
40879,sjr_5700165569
40880,sjr_21101092738
40882,sjr_29799
40887,sjr_5300152704
40888,sjr_14167
40889,sjr_29285
40892,sjr_14065
40893,sjr_21100228108
40897,sjr_12552
40899,sjr_19700190314
40900,sjr_16621
40901,sjr_5700169553
40902,sjr_14248
40903,sjr_24079
40906,sjr_130069
40912,sjr_5900153302
40916,sjr_21100932525
40919,sjr_21100241696
40920,sjr_16690
40921,sjr_15457
40922,sjr_21101039448
40927,sjr_19700175482
40928,sjr_5700165306
40929,sjr_21101097345
40930,sjr_21100390417
40932,sjr_19700175244
40941,sjr_21100860435
40942,sjr_24060
40943,sjr_21100857390
40946,sjr_20365
40948,sjr_21101036624
40949,sjr_21100775937
40950,sjr_19414
40952,sjr_21100777275
40960,sjr_11700154308
40963,sjr_17331
40968,sjr_21101043236
40972,sjr_21101051834
40977,sjr_4700152613
40978,sjr_66860
40979,sjr_21100218516
40982,sjr_15630
40986,sjr_21100811152
40987,sjr_130102
40988,sjr_4700152299
40990,sjr_21101066153
40992,sjr_18384
40993,sjr_18683
40994,sjr_21100853511
40995,sjr_13544
40996,sjr_5800173387
41001,sjr_19700166610
41006,sjr_21100944460
41008,sjr_11200153529
41012,sjr_21101030342
41014,sjr_21101098755
41015,sjr_18200156702
41016,sjr_21100408176
41017,sjr_19700173161
41020,sjr_21100267980
41021,sjr_21100317204
41029,sjr_6100153013
41030,sjr_73382
41034,sjr_21100197358
41038,sjr_19940
41040,sjr_21485
41042,sjr_19700169713
41043,sjr_28682
41050,sjr_19211
41051,sjr_21100409310
41052,sjr_19400158604
41054,sjr_21100856193
41055,sjr_16536
41057,sjr_19900193810
41059,sjr_19900195028
41062,sjr_4700152443
41063,sjr_21100469366
41065,sjr_21100432868
41066,sjr_25825
41068,sjr_29735
41071,sjr_21100826224
41072,sjr_25283
41073,sjr_24041
41076,sjr_22642
41079,sjr_18222
41080,sjr_21100244625
41083,sjr_14981
41084,sjr_21101068187
41085,sjr_15393
41090,sjr_11900154333
41091,sjr_4800156304
41092,sjr_5400152656
41095,sjr_16722
41097,sjr_16298
41098,sjr_3300147703
41105,sjr_21100843026
41106,sjr_21101094555
41108,sjr_25304
41109,sjr_21100853884
41115,sjr_21100255498
41116,sjr_23251
41120,sjr_55811
41121,sjr_27604
41123,sjr_21100853513
41128,sjr_25390
41130,sjr_19700174698
41132,sjr_21100199849
41133,sjr_13794
41134,sjr_5800207394
41135,sjr_19594
41136,sjr_19418
41137,sjr_21100874186
41138,sjr_21101077107
41142,sjr_23423
41143,sjr_21100403168
41149,sjr_21100900143
41151,sjr_21101044916
41154,sjr_21100837353
41155,sjr_15014
41160,sjr_21101064701
41161,sjr_12126
41162,sjr_23840
41163,sjr_13841
41164,sjr_18439
41166,sjr_29913
41167,sjr_21100944389
41170,sjr_4700152453
41173,sjr_19238
41175,sjr_21101039849
41176,sjr_21100827425
41177,sjr_24001
41179,sjr_5400152628
41184,sjr_19073
41188,sjr_21100914237
41190,sjr_110096
41192,sjr_28193
41195,sjr_29956
41197,sjr_20500195211
41199,sjr_24943
41204,sjr_21101057642
41207,sjr_14943
41208,sjr_21100229216
41210,sjr_20149
41211,sjr_21100773821
41213,sjr_144975
41217,sjr_22822
41218,sjr_21100394266
41225,sjr_21100781975
41227,sjr_17022
41228,sjr_21101077111
41229,sjr_21100878050
41231,sjr_11600153414
41232,sjr_21101040217
41233,sjr_19947
41234,sjr_12528
41235,sjr_24119
41236,sjr_23932
41238,sjr_23379
41242,sjr_13676
41243,sjr_5000153705
41250,sjr_21100903228
41251,sjr_22653
41253,sjr_21101044941
41254,sjr_3200147836
41256,sjr_21100787776
41264,sjr_21100203316
41265,sjr_52581
41268,sjr_13164
41273,sjr_18544
41275,sjr_19700201639
41280,sjr_21100799507
41281,sjr_22980
41282,sjr_25282
41287,sjr_21100371966
41289,sjr_17906
41290,sjr_21100256962
41292,sjr_16784
41294,sjr_32999
41296,sjr_21100809808
41297,sjr_5400152636
41299,sjr_25344
41300,sjr_19900191908
41304,sjr_22543
41305,sjr_21100242270
41307,sjr_21100211340
41308,sjr_18370
41313,sjr_22131
41314,sjr_15764
41315,sjr_21100215712
41317,sjr_21100470767
41318,sjr_4000150503
41320,sjr_21100470510
41322,sjr_21100466737
41323,sjr_20831
41324,sjr_22393
41327,sjr_21100266501
41332,sjr_21101077288
41334,sjr_21100943507
41335,sjr_17579
41338,sjr_145693
41340,sjr_21100378339
41343,sjr_21101048280
41348,sjr_101620
41349,sjr_5600154732
41350,sjr_4700152642
41354,sjr_21100899297
41355,sjr_21100212125
41356,sjr_21100853532
41357,sjr_16408
41359,sjr_12959
41360,sjr_21100802746
41364,sjr_21100439341
41365,sjr_21101089135
41373,sjr_22203
41383,sjr_20544
41384,sjr_16582
41385,sjr_21100242623
41386,sjr_19700181006
41389,sjr_18826
41390,sjr_14801
41391,sjr_26766
41392,sjr_17251
41393,sjr_19716
41394,sjr_7200153133
41397,sjr_13504
41401,sjr_19700188429
41402,sjr_21100264008
41406,sjr_4700152751
41407,sjr_18558
41413,sjr_17949
41415,sjr_16706
41416,sjr_33067
41417,sjr_72707
41418,sjr_19700173110
41423,sjr_21100941748
41424,sjr_21100285052
41428,sjr_17891
41431,sjr_27713
41434,sjr_19984
41435,sjr_21993
41436,sjr_21101018950
41437,sjr_20715
41439,sjr_12728
41440,sjr_28776
41441,sjr_21484
41443,sjr_23412
41444,sjr_21101094860
41446,sjr_19700183041
41447,sjr_21100809151
41448,sjr_130031
41450,sjr_12691
41453,sjr_29854
41454,sjr_4500151530
41455,sjr_35694
41456,sjr_14730
41457,sjr_60896
41458,sjr_93144
41460,sjr_24587
41463,sjr_21100914247
41465,sjr_21100384222
41468,sjr_21101065167
41469,sjr_21101040622
41477,sjr_19700201137
41479,sjr_5800228222
41480,sjr_23103
41481,sjr_17190
41482,sjr_11600154147
41483,sjr_19081
41485,sjr_74271
41486,sjr_21100316007
41489,sjr_12100154839
41492,sjr_13414
41494,sjr_21100440523
41500,sjr_30014
41502,sjr_145569
41503,sjr_21100310032
41505,sjr_145237
41509,sjr_21100853891
41511,sjr_21977
41516,sjr_21100886426
41520,sjr_20796
41521,sjr_13473
41522,sjr_21100388411
41523,sjr_20576
41524,sjr_22872
41527,sjr_21100246535
41528,sjr_100147333
41530,sjr_21100901172
41531,sjr_20317
41537,sjr_23986
41538,sjr_21363
41543,sjr_21100394230
41544,sjr_5300152724
41547,sjr_31004
41550,sjr_16709
41553,sjr_21101088827
41555,sjr_19700181263
41558,sjr_19700173166
41559,sjr_21101061919
41561,sjr_13006
41566,sjr_21101039508
41568,sjr_23441
41570,sjr_22108
41571,sjr_24012
41572,sjr_21100208035
41573,sjr_22536
41575,sjr_29571
41576,sjr_145443
41578,sjr_28250
41580,sjr_21100875680
41581,sjr_95123
41583,sjr_21101037128
41585,sjr_14256
41589,sjr_12100154833
41591,sjr_145657
41595,sjr_21100202511
41596,sjr_28749
41597,sjr_22544
41601,sjr_19700175004
41602,sjr_21100981227
41603,sjr_4300151406
41608,sjr_19700201507
41611,sjr_26784
41612,sjr_37794
41613,sjr_22804
41615,sjr_6400153176
41616,sjr_145701
41617,sjr_21100822732
41620,sjr_21625
41622,sjr_21100791269
41626,sjr_21100929584
41629,sjr_21100843025
41634,sjr_20490
41635,sjr_23963
41648,sjr_21100434604
41651,sjr_19911
41652,sjr_28835
41655,sjr_19700201540
41656,sjr_23697
41658,sjr_14345
41660,sjr_21101096403
41661,sjr_5300152523
41664,sjr_21100235634
41666,sjr_15053
41668,sjr_21101071951
41670,sjr_30706
41674,sjr_12002
41678,sjr_18825
41680,sjr_15302
41686,sjr_21101056114
41688,sjr_21101061700
41695,sjr_4700152905
41696,sjr_21100403244
41697,sjr_21101039813
