id,source_id
3292,dc_5569
3293,dc_3143
3294,dc_674
3295,dc_4555
3296,dc_5950
3297,dc_5773
3298,dc_3674
3299,dc_1936
3300,dc_1978
3301,dc_3770
3302,dc_1758
3303,dc_3824
3304,dc_5483
3305,dc_3295
3306,dc_1511
3307,dc_4120
3308,dc_4154
3309,dc_869
3310,dc_881
3311,dc_4534
3312,dc_245
3313,dc_3172
3314,dc_5149
3315,dc_3871
3316,dc_584
3317,dc_6484
3318,dc_4769
3319,dc_479
3320,dc_498
3321,dc_4853
3322,dc_4860
3323,dc_5448
3324,dc_5251
3325,dc_1441
3326,dc_1455
3327,dc_4037
3328,dc_3529
3329,dc_5826
3330,dc_5837
3331,dc_7464
3332,dc_7472
3333,dc_7474
3334,dc_7475
3335,dc_7992
3336,dc_7482
3337,dc_8009
3338,dc_8015
3339,dc_8020
3340,dc_7513
3341,dc_7544
3342,dc_7557
3343,dc_7581
3344,dc_7583
3345,dc_7606
3346,dc_7608
3347,dc_7619
3348,dc_7881
3349,dc_7381
3350,dc_7386
3351,dc_7904
3352,dc_7653
3353,dc_7398
3354,dc_7654
3355,dc_7145
3356,dc_7663
3357,dc_7152
3358,dc_7155
3359,dc_7671
3360,dc_7677
3361,dc_7678
3362,dc_6435
3363,dc_5189
3364,dc_6785
3365,dc_6831
3366,dc_6079
3367,dc_6081
3368,dc_6374
3369,dc_6119
3370,dc_1794
3371,dc_4897
3372,dc_3376
3373,dc_5041
3374,dc_3525
3375,dc_5067
3376,dc_3542
3377,dc_4339
3378,dc_4619
3379,dc_4673
3380,dc_4676
3381,dc_5205
3382,dc_4183
3383,dc_5210
3384,dc_5225
3385,dc_1685
3386,dc_4826
3387,dc_4579
3388,dc_1116
3389,dc_409
3390,dc_4018
3391,dc_951
3392,dc_989
3393,dc_4595
3394,dc_4617
3395,dc_602
3396,dc_630
3397,dc_668
3398,dc_727
3399,dc_3411
3400,dc_1370
3401,dc_4005
3402,dc_3280
3403,dc_3432
3404,dc_1527
3405,dc_3070
3406,dc_1535
3407,dc_5712
3408,dc_5496
3409,dc_5432
3410,dc_5503
3411,dc_1398
3412,dc_3489
3413,dc_1479
3414,dc_3654
3415,dc_3656
3416,dc_5132
3417,dc_549
3418,dc_4418
3419,dc_4442
3420,dc_1120
3421,dc_4723
3422,dc_6524
3423,dc_3748
3424,dc_5052
3425,dc_483
3426,dc_4841
3427,dc_507
3428,dc_3327
3429,dc_4111
3430,dc_43
3431,dc_4465
3432,dc_891
3433,dc_175
3434,dc_946
3435,dc_4557
3436,dc_986
3437,dc_5960
3438,dc_3000
3439,dc_5239
3440,dc_1798
3441,dc_1635
3442,dc_1642
3443,dc_1917
3444,dc_1928
3445,dc_3977
3446,dc_1706
3447,dc_1300
3448,dc_3179
3449,dc_3206
3450,dc_4780
3451,dc_3287
3452,dc_5785
3453,dc_4247
3454,dc_731
3455,dc_3128
3456,dc_5338
3457,dc_5405
3458,dc_6155
3459,dc_6715
3460,dc_6206
3461,dc_6760
3462,dc_5234
3463,dc_6047
3464,dc_4792
3465,dc_6586
3466,dc_6083
3467,dc_5328
3468,dc_5329
3469,dc_5330
3470,dc_6098
3471,dc_6100
3472,dc_6101
3473,dc_4519
3474,dc_2987
3475,dc_4546
3476,dc_451
3477,dc_4292
3478,dc_3700
3479,dc_1447
3480,dc_1471
3481,dc_3541
3482,dc_3809
3483,dc_5729
3484,dc_5977
3485,dc_5891
3486,dc_1133
3487,dc_1145
3488,dc_1621
3489,dc_4972
3490,dc_1249
3491,dc_3166
3492,dc_5196
3493,dc_5199
3494,dc_134
3495,dc_1680
3496,dc_913
3497,dc_1686
3498,dc_920
3499,dc_1714
3500,dc_1732
3501,dc_5066
3502,dc_4834
3503,dc_5105
3504,dc_4489
3505,dc_3028
3506,dc_447
3507,dc_547
3508,dc_945
3509,dc_4852
3510,dc_5409
3511,dc_5423
3512,dc_5981
3513,dc_3328
3514,dc_1337
3515,dc_3192
3516,dc_3448
3517,dc_3307
3518,dc_3337
3519,dc_1577
3520,dc_1582
3521,dc_5659
3522,dc_7699
3523,dc_7962
3524,dc_7199
3525,dc_7207
3526,dc_6955
3527,dc_6960
3528,dc_6979
3529,dc_7237
3530,dc_7242
3531,dc_6991
3532,dc_7009
3533,dc_7271
3534,dc_7025
3535,dc_7041
3536,dc_7301
3537,dc_7335
3538,dc_7343
3539,dc_7089
3540,dc_7095
3541,dc_7863
3542,dc_7355
3543,dc_7871
3544,dc_7134
3545,dc_7158
3546,dc_1834
3547,dc_1851
3548,dc_4425
3549,dc_4209
3550,dc_3725
3551,dc_3494
3552,dc_4790
3553,dc_3516
3554,dc_3007
3555,dc_4287
3556,dc_1998
3557,dc_6613
3558,dc_837
3559,dc_3695
3560,dc_880
3561,dc_206
3562,dc_244
3563,dc_775
3564,dc_3609
3565,dc_3927
3566,dc_613
3567,dc_1894
3568,dc_734
3569,dc_3023
3570,dc_3826
3571,dc_5903
3572,dc_5929
3573,dc_5618
3574,dc_7700
3575,dc_4939
3576,dc_3718
3577,dc_1092
3578,dc_5805
3579,dc_5825
3580,dc_3388
3581,dc_3461
3582,dc_3475
3583,dc_3026
3584,dc_3040
3585,dc_1058
3586,dc_4158
3587,dc_4239
3588,dc_1233
3589,dc_1238
3590,dc_1250
3591,dc_806
3592,dc_4570
3593,dc_5707
3594,dc_5299
3595,dc_3100
3596,dc_3852
3597,dc_3341
3598,dc_3853
3599,dc_3914
3600,dc_3673
3601,dc_1886
3602,dc_1891
3603,dc_1637
3604,dc_1947
3605,dc_3995
3606,dc_1962
3607,dc_4027
3608,dc_4030
3609,dc_3567
3610,dc_1301
3611,dc_1346
3612,dc_3253
3613,dc_3279
3614,dc_1540
3615,dc_5471
3616,dc_5490
3617,dc_1892
3618,dc_3745
3619,dc_4870
3620,dc_3860
3621,dc_1102
3622,dc_6523
3623,dc_4763
3624,dc_3506
3625,dc_4333
3626,dc_496
3627,dc_763
3628,dc_3862
3629,dc_3159
3630,dc_623
3631,dc_5793
3632,dc_5548
3633,dc_5565
3634,dc_6422
3635,dc_6471
3636,dc_6542
3637,dc_6550
3638,dc_6567
3639,dc_6058
3640,dc_6349
3641,dc_6350
3642,dc_6864
3643,dc_6611
3644,dc_6366
3645,dc_6389
3646,dc_6645
3647,dc_6651
3648,dc_6911
3649,dc_14
3650,dc_4642
3651,dc_52
3652,dc_1080
3653,dc_908
3654,dc_4765
3655,dc_955
3656,dc_4540
3657,dc_3628
3658,dc_621
3659,dc_681
3660,dc_3499
3661,dc_3254
3662,dc_5091
3663,dc_748
3664,dc_752
3665,dc_3076
3666,dc_3406
3667,dc_3171
3668,dc_3478
3669,dc_3329
3670,dc_5314
3671,dc_1565
3672,dc_1594
3673,dc_3184
3674,dc_4749
3675,dc_4115
3676,dc_4133
3677,dc_873
3678,dc_885
3679,dc_4486
3680,dc_4999
3681,dc_4751
3682,dc_4517
3683,dc_183
3684,dc_4814
3685,dc_236
3686,dc_4589
3687,dc_1129
3688,dc_5265
3689,dc_1170
3690,dc_1212
3691,dc_5867
3692,dc_5874
3693,dc_1318
3694,dc_1387
3695,dc_1402
3696,dc_3234
3697,dc_3248
3698,dc_5790
3699,dc_5593
3700,dc_6145
3701,dc_4381
3702,dc_6685
3703,dc_6717
3704,dc_6467
3705,dc_6728
3706,dc_4947
3707,dc_6757
3708,dc_6265
3709,dc_6782
3710,dc_6553
3711,dc_4793
3712,dc_6585
3713,dc_3772
3714,dc_6590
3715,dc_5074
3716,dc_786
3717,dc_4810
3718,dc_4578
3719,dc_3154
3720,dc_1420
3721,dc_1444
3722,dc_5664
3723,dc_5625
3724,dc_5402
3725,dc_6006
3726,dc_1553
3727,dc_1485
3728,dc_1502
3729,dc_5294
3730,dc_541
3731,dc_5159
3732,dc_5107
3733,dc_1783
3734,dc_4859
3735,dc_764
3736,dc_5242
3737,dc_4884
3738,dc_1818
3739,dc_3355
3740,dc_4136
3741,dc_1837
3742,dc_4461
3743,dc_4989
3744,dc_4776
3745,dc_3756
3746,dc_1990
3747,dc_627
3748,dc_675
3749,dc_728
3750,dc_5915
3751,dc_5253
3752,dc_1174
3753,dc_1225
3754,dc_1226
3755,dc_6003
3756,dc_5854
3757,dc_4912
3758,dc_4752
3759,dc_715
3760,dc_1912
3761,dc_3361
3762,dc_3878
3763,dc_3891
3764,dc_1889
3765,dc_3944
3766,dc_1910
3767,dc_1915
3768,dc_1932
3769,dc_3576
3770,dc_3162
3771,dc_3292
3772,dc_5336
3773,dc_5965
3774,dc_3117
3775,dc_6284
3776,dc_1424
3777,dc_3739
3778,dc_1448
3779,dc_5148
3780,dc_909
3781,dc_914
3782,dc_4499
3783,dc_922
3784,dc_1715
3785,dc_1721
3786,dc_1722
3787,dc_5080
3788,dc_4583
3789,dc_3075
3790,dc_1490
3791,dc_1494
3792,dc_3064
3793,dc_5609
3794,dc_1280
3795,dc_5399
3796,dc_1591
3797,dc_1603
3798,dc_4100
3799,dc_4623
3800,dc_4151
3801,dc_312
3802,dc_839
3803,dc_4201
3804,dc_875
3805,dc_4720
3806,dc_889
3807,dc_4269
3808,dc_194
3809,dc_3277
3810,dc_4813
3811,dc_4046
3812,dc_4064
3813,dc_4748
3814,dc_1176
3815,dc_1260
3816,dc_3500
3817,dc_787
3818,dc_788
3819,dc_792
3820,dc_813
3821,dc_347
3822,dc_434
3823,dc_1780
3824,dc_1782
3825,dc_4119
3826,dc_5701
3827,dc_5720
3828,dc_5504
3829,dc_539
3830,dc_5154
3831,dc_3911
3832,dc_5089
3833,dc_491
3834,dc_5104
3835,dc_5416
3836,dc_1921
3837,dc_4522
3838,dc_750
3839,dc_3615
3840,dc_4920
3841,dc_4432
3842,dc_1113
3843,dc_1201
3844,dc_1000
3845,dc_3335
3846,dc_1360
3847,dc_4500
3848,dc_3859
3849,dc_3658
3850,dc_3740
3851,dc_3493
3852,dc_1458
3853,dc_1469
3854,dc_3830
3855,dc_3417
3856,dc_3043
3857,dc_3067
3858,dc_1313
3859,dc_1584
3860,dc_3051
3861,dc_1253
3862,dc_5748
3863,dc_6949
3864,dc_6005
3865,dc_5435
3866,dc_5491
3867,dc_5241
3868,dc_5589
3869,dc_7427
3870,dc_8196
3871,dc_8752
3872,dc_8019
3873,dc_7766
3874,dc_8022
3875,dc_8024
3876,dc_8025
3877,dc_8029
3878,dc_8030
3879,dc_8034
3880,dc_8042
3881,dc_8047
3882,dc_7804
3883,dc_7808
3884,dc_8075
3885,dc_7823
3886,dc_8099
3887,dc_7845
3888,dc_7847
3889,dc_8107
3890,dc_8108
3891,dc_8109
3892,dc_8113
3893,dc_7675
3894,dc_7692
3895,dc_7697
3896,dc_7455
3897,dc_7974
3898,dc_7465
3899,dc_7721
3900,dc_7722
3901,dc_7724
3902,dc_7983
3903,dc_7477
3904,dc_7479
3905,dc_7481
3906,dc_7737
3907,dc_7487
3908,dc_7745
3909,dc_7492
3910,dc_7493
3911,dc_7750
3912,dc_7753
3913,dc_8013
3914,dc_8014
3915,dc_8017
3916,dc_8281
3917,dc_7770
3918,dc_7789
3919,dc_8045
3920,dc_7535
3921,dc_8049
3922,dc_7556
3923,dc_7564
3924,dc_7833
3925,dc_7587
3926,dc_8106
3927,dc_7597
3928,dc_7611
3929,dc_7867
3930,dc_7873
3931,dc_7880
3932,dc_7631
3933,dc_7632
3934,dc_7383
3935,dc_7644
3936,dc_7900
3937,dc_7392
3938,dc_7668
3939,dc_7670
3940,dc_7680
3941,dc_7940
3942,dc_7174
3943,dc_7175
3944,dc_7948
3945,dc_7183
3946,dc_7191
3947,dc_7959
3948,dc_6938
3949,dc_7203
3950,dc_6954
3951,dc_6956
3952,dc_6962
3953,dc_6968
3954,dc_7229
3955,dc_7236
3956,dc_7249
3957,dc_7524
3958,dc_7023
3959,dc_6515
3960,dc_7029
3961,dc_7037
3962,dc_7038
3963,dc_7049
3964,dc_7317
3965,dc_7319
3966,dc_7327
3967,dc_7855
3968,dc_7895
3969,dc_7128
3970,dc_6473
3971,dc_6796
3972,dc_6809
3973,dc_6572
3974,dc_6347
3975,dc_6351
3976,dc_6106
3977,dc_6396
3978,dc_6673
3979,dc_6182
3980,dc_6202
3981,dc_6751
3982,dc_6753
3983,dc_5232
3984,dc_6259
3985,dc_6776
3986,dc_6781
3987,dc_4784
3988,dc_4794
3989,dc_6593
3990,dc_6621
3991,dc_6879
3992,dc_6885
3993,dc_6632
3994,dc_3840
3995,dc_1856
3996,dc_4957
3997,dc_3702
3998,dc_3717
3999,dc_3727
4000,dc_3735
4001,dc_3769
4002,dc_1986
4003,dc_1988
4004,dc_3786
4005,dc_2021
4006,dc_3828
4007,dc_3584
4008,dc_3350
4009,dc_3606
4010,dc_3906
4011,dc_3923
4012,dc_1629
4013,dc_1672
4014,dc_3723
4015,dc_1937
4016,dc_3993
4017,dc_3999
4018,dc_2003
4019,dc_3545
4020,dc_3831
4021,dc_5158
4022,dc_4679
4023,dc_5229
4024,dc_124
4025,dc_4733
4026,dc_900
4027,dc_1687
4028,dc_921
4029,dc_4777
4030,dc_1730
4031,dc_1731
4032,dc_4097
4033,dc_4103
4034,dc_4113
4035,dc_4116
4036,dc_4658
4037,dc_4148
4038,dc_4700
4039,dc_894
4040,dc_927
4041,dc_4002
4042,dc_4045
4043,dc_4076
4044,dc_4614
4045,dc_814
4046,dc_1098
4047,dc_4715
4048,dc_450
4049,dc_529
4050,dc_4881
4051,dc_4901
4052,dc_4406
4053,dc_938
4054,dc_4782
4055,dc_4304
4056,dc_502
4057,dc_662
4058,dc_4258
4059,dc_688
4060,dc_4019
4061,dc_4544
4062,dc_4166
4063,dc_1194
4064,dc_942
4065,dc_1317
4066,dc_1368
4067,dc_1401
4068,dc_1446
4069,dc_3763
4070,dc_2014
4071,dc_3034
4072,dc_3036
4073,dc_3071
4074,dc_1571
4075,dc_3132
4076,dc_3473
4077,dc_1130
4078,dc_5733
4079,dc_5384
4080,dc_5465
4081,dc_5584
4082,dc_5289
4083,dc_5598
4084,dc_5545
4085,dc_5431
4086,dc_5280
4087,dc_5714
4088,dc_5250
4089,dc_5267
4090,dc_5781
4091,dc_5789
4092,dc_1217
4093,dc_3011
4094,dc_3104
4095,dc_3119
4096,dc_6323
4097,dc_3916
4098,dc_3170
4099,dc_3484
4100,dc_1506
4101,dc_3056
4102,dc_3854
4103,dc_1468
4104,dc_4026
4105,dc_1319
4106,dc_1330
4107,dc_1347
4108,dc_1371
4109,dc_3165
4110,dc_1399
4111,dc_3451
4112,dc_3245
4113,dc_3278
4114,dc_3870
4115,dc_3876
4116,dc_4162
4117,dc_1100
4118,dc_936
4119,dc_713
4120,dc_976
4121,dc_1243
4122,dc_1244
4123,dc_3632
4124,dc_669
4125,dc_673
4126,dc_677
4127,dc_678
4128,dc_3503
4129,dc_741
4130,dc_4604
4131,dc_5172
4132,dc_4407
4133,dc_6733
4134,dc_6520
4135,dc_3767
4136,dc_468
4137,dc_4838
4138,dc_487
4139,dc_497
4140,dc_755
4141,dc_2041
4142,dc_5113
4143,dc_1791
4144,dc_5449
4145,dc_327
4146,dc_1108
4147,dc_4711
4148,dc_360
4149,dc_4547
4150,dc_4594
4151,dc_5708
4152,dc_5731
4153,dc_1760
4154,dc_5762
4155,dc_893
4156,dc_4531
4157,dc_4622
4158,dc_4127
4159,dc_4647
4160,dc_856
4161,dc_860
4162,dc_4719
4163,dc_884
4164,dc_3980
4165,dc_4772
4166,dc_6322
4167,dc_4021
4168,dc_4035
4169,dc_4090
4170,dc_1220
4171,dc_1560
4172,dc_1575
4173,dc_1380
4174,dc_3052
4175,dc_5622
4176,dc_4368
4177,dc_5180
4178,dc_4441
4179,dc_4702
4180,dc_923
4181,dc_1697
4182,dc_1713
4183,dc_1717
4184,dc_1725
4185,dc_1729
4186,dc_5103
4187,dc_4607
4188,dc_1491
4189,dc_3719
4190,dc_1425
4191,dc_4506
4192,dc_3534
4193,dc_1633
4194,dc_3682
4195,dc_3691
4196,dc_3699
4197,dc_3956
4198,dc_1954
4199,dc_1958
4200,dc_1973
4201,dc_2012
4202,dc_3569
4203,dc_1362
4204,dc_3208
4205,dc_3260
4206,dc_3271
4207,dc_5502
4208,dc_5276
4209,dc_5669
4210,dc_4608
4211,dc_3599
4212,dc_1055
4213,dc_4929
4214,dc_4490
4215,dc_711
4216,dc_3969
4217,dc_5769
4218,dc_5791
4219,dc_5624
4220,dc_4893
4221,dc_1825
4222,dc_3365
4223,dc_4902
4224,dc_3625
4225,dc_4412
4226,dc_4942
4227,dc_4444
4228,dc_3678
4229,dc_3706
4230,dc_3732
4231,dc_5049
4232,dc_3514
4233,dc_5053
4234,dc_1983
4235,dc_1985
4236,dc_1992
4237,dc_3532
4238,dc_4313
4239,dc_3835
4240,dc_3629
4241,dc_3933
4242,dc_636
4243,dc_2998
4244,dc_744
4245,dc_5932
4246,dc_1143
4247,dc_5556
4248,dc_1564
4249,dc_1567
4250,dc_1326
4251,dc_3129
4252,dc_4495
4253,dc_5129
4254,dc_5175
4255,dc_4764
4256,dc_5063
4257,dc_5064
4258,dc_484
4259,dc_4326
4260,dc_4331
4261,dc_499
4262,dc_5466
4263,dc_3429
4264,dc_3464
4265,dc_1503
4266,dc_1504
4267,dc_5428
4268,dc_6656
4269,dc_5183
4270,dc_6208
4271,dc_4934
4272,dc_6747
4273,dc_6762
4274,dc_6510
4275,dc_6258
4276,dc_6276
4277,dc_6278
4278,dc_4781
4279,dc_6582
4280,dc_6076
4281,dc_6620
4282,dc_4317
4283,dc_6624
4284,dc_6627
4285,dc_796
4286,dc_592
4287,dc_395
4288,dc_418
4289,dc_3096
4290,dc_3111
4291,dc_1616
4292,dc_3667
4293,dc_1470
4294,dc_3833
4295,dc_5713
4296,dc_5738
4297,dc_5757
4298,dc_5777
4299,dc_3391
4300,dc_1365
4301,dc_1378
4302,dc_1388
4303,dc_1395
4304,dc_3311
4305,dc_268
4306,dc_4620
4307,dc_4382
4308,dc_836
4309,dc_1114
4310,dc_4699
4311,dc_882
4312,dc_895
4313,dc_4488
4314,dc_4514
4315,dc_4550
4316,dc_201
4317,dc_5973
4318,dc_5252
4319,dc_1158
4320,dc_5270
4321,dc_1216
4322,dc_3954
4323,dc_4743
4324,dc_706
4325,dc_5312
4326,dc_5379
4327,dc_3889
4328,dc_3123
4329,dc_1175
4330,dc_5284
4331,dc_6716
4332,dc_8023
4333,dc_6499
4334,dc_6541
4335,dc_6040
4336,dc_6055
4337,dc_6343
4338,dc_6344
4339,dc_6091
4340,dc_6362
4341,dc_6372
4342,dc_6373
4343,dc_6375
4344,dc_6378
4345,dc_6143
4346,dc_5120
4347,dc_5124
4348,dc_4646
4349,dc_5162
4350,dc_4663
4351,dc_5188
4352,dc_5202
4353,dc_5215
4354,dc_5218
4355,dc_4212
4356,dc_118
4357,dc_127
4358,dc_911
4359,dc_4241
4360,dc_5010
4361,dc_1683
4362,dc_1709
4363,dc_4529
4364,dc_1718
4365,dc_5071
4366,dc_5077
4367,dc_4833
4368,dc_4615
4369,dc_3634
4370,dc_689
4371,dc_3564
4372,dc_4593
4373,dc_3392
4374,dc_3068
4375,dc_1534
4376,dc_5523
4377,dc_5303
4378,dc_5564
4379,dc_4430
4380,dc_1418
4381,dc_5160
4382,dc_3247
4383,dc_766
4384,dc_5906
4385,dc_1139
4386,dc_1154
4387,dc_1171
4388,dc_5882
4389,dc_5246
4390,dc_5626
4391,dc_3346
4392,dc_3881
4393,dc_3938
4394,dc_4477
4395,dc_1929
4396,dc_3998
4397,dc_4004
4398,dc_1969
4399,dc_1728
4400,dc_3779
4401,dc_1745
4402,dc_2005
4403,dc_3336
4404,dc_1357
4405,dc_4431
4406,dc_3163
4407,dc_3320
4408,dc_1568
4409,dc_3888
4410,dc_3981
4411,dc_3488
4412,dc_1453
4413,dc_4612
4414,dc_822
4415,dc_4674
4416,dc_384
4417,dc_937
4418,dc_4296
4419,dc_4299
4420,dc_4308
4421,dc_4601
4422,dc_5527
4423,dc_5534
4424,dc_3863
4425,dc_3976
4426,dc_6297
4427,dc_1197
4428,dc_1263
4429,dc_1548
4430,dc_5408
4431,dc_3991
4432,dc_7683
4433,dc_7186
4434,dc_7193
4435,dc_7194
4436,dc_7202
4437,dc_7227
4438,dc_6980
4439,dc_7506
4440,dc_7012
4441,dc_7816
4442,dc_7329
4443,dc_7346
4444,dc_7091
4445,dc_7347
4446,dc_7100
4447,dc_7361
4448,dc_7362
4449,dc_7366
4450,dc_7626
4451,dc_7119
4452,dc_7130
4453,dc_7916
4454,dc_7160
4455,dc_7161
4456,dc_7676
4457,dc_3367
4458,dc_4924
4459,dc_3665
4460,dc_3744
4461,dc_3283
4462,dc_3561
4463,dc_832
4464,dc_842
4465,dc_854
4466,dc_878
4467,dc_4462
4468,dc_4979
4469,dc_4762
4470,dc_943
4471,dc_4271
4472,dc_4063
4473,dc_4084
4474,dc_4483
4475,dc_4244
4476,dc_663
4477,dc_959
4478,dc_730
4479,dc_1008
4480,dc_4467
4481,dc_1427
4482,dc_3794
4483,dc_5900
4484,dc_1190
4485,dc_5468
4486,dc_5474
4487,dc_5559
4488,dc_5262
4489,dc_5376
4490,dc_3089
4491,dc_3140
4492,dc_3970
4493,dc_1349
4494,dc_3210
4495,dc_3249
4496,dc_5580
4497,dc_4891
4498,dc_5151
4499,dc_3198
4500,dc_5048
4501,dc_956
4502,dc_4800
4503,dc_5065
4504,dc_760
4505,dc_4345
4506,dc_4346
4507,dc_5161
4508,dc_4401
4509,dc_5170
4510,dc_5174
4511,dc_4664
4512,dc_5219
4513,dc_4198
4514,dc_103
4515,dc_5226
4516,dc_4218
4517,dc_136
4518,dc_907
4519,dc_1689
4520,dc_1696
4521,dc_1541
4522,dc_3393
4523,dc_3156
4524,dc_3469
4525,dc_3472
4526,dc_3042
4527,dc_3301
4528,dc_5542
4529,dc_5583
4530,dc_5594
4531,dc_5464
4532,dc_3883
4533,dc_1115
4534,dc_4746
4535,dc_958
4536,dc_703
4537,dc_705
4538,dc_4802
4539,dc_5320
4540,dc_5897
4541,dc_5899
4542,dc_1149
4543,dc_1156
4544,dc_390
4545,dc_5255
4546,dc_1207
4547,dc_1210
4548,dc_1257
4549,dc_6163
4550,dc_5186
4551,dc_6723
4552,dc_6228
4553,dc_6764
4554,dc_6518
4555,dc_6774
4556,dc_6530
4557,dc_6789
4558,dc_6597
4559,dc_6865
4560,dc_6878
4561,dc_6115
4562,dc_6648
4563,dc_6138
4564,dc_6140
4565,dc_804
4566,dc_819
4567,dc_4665
4568,dc_393
4569,dc_4281
4570,dc_4473
4571,dc_1472
4572,dc_3815
4573,dc_5670
4574,dc_5778
4575,dc_5629
4576,dc_3114
4577,dc_1600
4578,dc_3487
4579,dc_4624
4580,dc_6478
4581,dc_632
4582,dc_4504
4583,dc_695
4584,dc_4556
4585,dc_3562
4586,dc_5603
4587,dc_3102
4588,dc_5833
4589,dc_5636
4590,dc_3586
4591,dc_3683
4592,dc_3593
4593,dc_3620
4594,dc_3373
4595,dc_3920
4596,dc_3677
4597,dc_1900
4598,dc_3694
4599,dc_3698
4600,dc_3968
4601,dc_1671
4602,dc_3984
4603,dc_1938
4604,dc_1944
4605,dc_1949
4606,dc_6321
4607,dc_4298
4608,dc_3814
4609,dc_3332
4610,dc_1350
4611,dc_3414
4612,dc_3423
4613,dc_1377
4614,dc_1379
4615,dc_3447
4616,dc_5395
4617,dc_1547
4618,dc_1555
4619,dc_586
4620,dc_4288
4621,dc_3025
4622,dc_1516
4623,dc_1528
4624,dc_4257
4625,dc_4638
4626,dc_4644
4627,dc_297
4628,dc_4139
4629,dc_4152
4630,dc_838
4631,dc_4691
4632,dc_852
4633,dc_4950
4634,dc_867
4635,dc_4480
4636,dc_161
4637,dc_6576
4638,dc_977
4639,dc_6626
4640,dc_4082
4641,dc_1126
4642,dc_5668
4643,dc_5974
4644,dc_4745
4645,dc_5145
4646,dc_4917
4647,dc_1121
4648,dc_3173
4649,dc_5016
4650,dc_931
4651,dc_971
4652,dc_3793
4653,dc_4848
4654,dc_5111
4655,dc_5417
4656,dc_5292
4657,dc_2991
4658,dc_1247
4659,dc_1006
4660,dc_3153
4661,dc_3158
4662,dc_3701
4663,dc_3321
4664,dc_1585
4665,dc_3121
4666,dc_3130
4667,dc_3148
4668,dc_3477
4669,dc_3050
4670,dc_5954
4671,dc_5792
4672,dc_5851
4673,dc_5606
4674,dc_7686
4675,dc_7452
4676,dc_7453
4677,dc_7712
4678,dc_7714
4679,dc_7971
4680,dc_7716
4681,dc_7717
4682,dc_7973
4683,dc_7719
4684,dc_7975
4685,dc_7978
4686,dc_7723
4687,dc_7468
4688,dc_7984
4689,dc_7730
4690,dc_7994
4691,dc_7484
4692,dc_7741
4693,dc_7997
4694,dc_8001
4695,dc_7746
4696,dc_7491
4697,dc_8006
4698,dc_7755
4699,dc_7756
4700,dc_7758
4701,dc_8016
4702,dc_7779
4703,dc_8044
4704,dc_7547
4705,dc_7560
4706,dc_7561
4707,dc_7562
4708,dc_7563
4709,dc_7566
4710,dc_7822
4711,dc_7568
4712,dc_7571
4713,dc_7574
4714,dc_7575
4715,dc_7582
4716,dc_7838
4717,dc_7839
4718,dc_7840
4719,dc_7586
4720,dc_7590
4721,dc_7846
4722,dc_7591
4723,dc_7601
4724,dc_7613
4725,dc_7888
4726,dc_7391
4727,dc_7664
4728,dc_6402
4729,dc_6403
4730,dc_6404
4731,dc_6170
4732,dc_6428
4733,dc_6438
4734,dc_6460
4735,dc_6463
4736,dc_8266
4737,dc_6480
4738,dc_6481
4739,dc_6482
4740,dc_6488
4741,dc_6034
4742,dc_6591
4743,dc_6342
4744,dc_6346
4745,dc_6867
4746,dc_6386
4747,dc_6391
4748,dc_6398
4749,dc_6929
4750,dc_1812
4751,dc_4887
4752,dc_4130
4753,dc_4165
4754,dc_1867
4755,dc_4952
4756,dc_4448
4757,dc_3708
4758,dc_3714
4759,dc_3716
4760,dc_5018
4761,dc_2988
4762,dc_6848
4763,dc_4355
4764,dc_4868
4765,dc_4101
4766,dc_4153
4767,dc_4682
4768,dc_115
4769,dc_4217
4770,dc_4219
4771,dc_4740
4772,dc_910
4773,dc_1682
4774,dc_918
4775,dc_1708
4776,dc_4536
4777,dc_4541
4778,dc_4819
4779,dc_4314
4780,dc_4840
4781,dc_4334
4782,dc_4597
4783,dc_815
4784,dc_3293
4785,dc_3903
4786,dc_644
4787,dc_679
4788,dc_211
4789,dc_736
4790,dc_749
4791,dc_3402
4792,dc_3164
4793,dc_3422
4794,dc_1392
4795,dc_3440
4796,dc_3244
4797,dc_3077
4798,dc_3380
4799,dc_3029
4800,dc_3062
4801,dc_5937
4802,dc_1219
4803,dc_5857
4804,dc_1258
4805,dc_1262
4806,dc_5873
4807,dc_5515
4808,dc_5554
4809,dc_3141
4810,dc_5501
4811,dc_5318
4812,dc_5949
4813,dc_5953
4814,dc_5761
4815,dc_1602
4816,dc_1589
4817,dc_5984
4818,dc_3861
4819,dc_3589
4820,dc_3614
4821,dc_1072
4822,dc_3894
4823,dc_3949
4824,dc_1203
4825,dc_960
4826,dc_5575
4827,dc_5146
4828,dc_4907
4829,dc_4424
4830,dc_4728
4831,dc_3199
4832,dc_4993
4833,dc_969
4834,dc_3797
4835,dc_473
4836,dc_482
4837,dc_4845
4838,dc_495
4839,dc_5433
4840,dc_5458
4841,dc_5706
4842,dc_5587
4843,dc_4102
4844,dc_827
4845,dc_830
4846,dc_835
4847,dc_843
4848,dc_845
4849,dc_857
4850,dc_863
4851,dc_4964
4852,dc_892
4853,dc_4520
4854,dc_7641
4855,dc_992
4856,dc_4067
4857,dc_4072
4858,dc_5894
4859,dc_5905
4860,dc_1215
4861,dc_1256
4862,dc_4123
4863,dc_3386
4864,dc_4496
4865,dc_1518
4866,dc_2033
