page_id,is_success,count,category_count,error_count,alert_count,contrast_count,error_label_missing,error_language_missing,error_button_empty,alert_alt_suspicious,alert_h1_missing,alert_link_redundant,alert_link_pdf,alert_text_small,contrast_contrast,alert_select_missing_label,alert_region_missing,error_alt_missing,error_link_empty,error_aria_menu_broken,alert_alt_duplicate,alert_label_orphaned,alert_heading_skipped,alert_link_suspicious,alert_event_handler,alert_text_justified,alert_heading_missing,alert_link_internal_broken,error_alt_link_missing,alert_youtube_video,alert_title_redundant,error_th_empty,alert_noscript,alert_image_title,alert_label_title,alert_accesskey,alert_table_layout,error_heading_empty,alert_alt_redundant,alert_legend_missing,alert_tabindex,alert_heading_possible,alert_underline,error_link_skip_broken,alert_fieldset_missing,alert_plugin,alert_alt_long,alert_javascript_jumpmenu,error_alt_spacer_missing,error_title_invalid,error_aria_reference_broken,alert_table_caption_possible,alert_link_powerpoint,alert_link_excel,alert_audio_video,alert_list_possible,error_label_multiple,error_meta_refresh,error_alt_area_missing,alert_flash,error_alt_map_missing,error_label_empty,alert_html5_video_audio,error_alt_input_missing,alert_link_word,alert_longdesc,error_marquee,error_blink,alert_applet
1565_home,True,30,13,8,22,0,2.0,1.0,,,,,2.0,,,,1.0,1.0,,,,,,1.0,,10.0,1.0,,,,,,,,,,5.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,1.0,
1566_home,True,35,12,2,18,15,,1.0,,1.0,,2.0,1.0,,15.0,,1.0,,1.0,,,,,2.0,,,1.0,,,,,,,,,,8.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569_home,True,2,2,0,2,0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1570_home,True,5,5,2,3,0,1.0,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1571_home,True,52,7,6,20,26,,,1.0,,,1.0,,,26.0,,,4.0,,,,,1.0,,,18.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572_home,True,3,3,1,2,0,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573_home,True,37,7,8,19,10,,1.0,1.0,,1.0,,,,10.0,,,6.0,,,,,,,,17.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1574_home,True,27,8,5,3,19,2.0,1.0,,,1.0,1.0,,,19.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1575_home,True,19,5,1,8,10,,,,,,,,,10.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,6.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1576_home,True,8,6,1,7,0,1.0,,,,,1.0,,,,,1.0,,,,,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577_home,True,17,10,6,6,5,2.0,1.0,,,,1.0,,,5.0,,,1.0,1.0,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578_home,True,24,6,22,2,0,,1.0,10.0,,1.0,,,,,,,,,,,,,,,,,,10.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1579_home,True,64,7,22,20,22,,,1.0,,1.0,1.0,,,22.0,,,21.0,,,,,,,,17.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580_home,True,51,8,8,35,8,6.0,,2.0,1.0,,10.0,,,8.0,,,,,,,21.0,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581_home,True,5,5,1,3,1,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1582_home,True,520,14,166,352,2,39.0,1.0,39.0,,,,,247.0,2.0,,,30.0,1.0,,,,81.0,1.0,,,,1.0,1.0,,,,,,,,22.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,
1583_home,True,30,9,10,13,7,1.0,,,,1.0,,,,7.0,9.0,,,6.0,,,,,,,,,,1.0,,,,,,,,3.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
1584_home,True,69,10,18,5,46,2.0,1.0,2.0,,,1.0,,,46.0,,,,12.0,,,,2.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1585_home,True,4,4,2,2,0,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1586_home,True,51,12,27,22,2,14.0,1.0,,,1.0,3.0,,4.0,2.0,4.0,,1.0,,,,7.0,,,,,,,,,,11.0,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
1587_home,True,21,5,4,6,11,,,,,1.0,4.0,,,11.0,,,,,,,,1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588_home,True,141,7,64,24,53,54.0,,,,,,4.0,,53.0,,,10.0,,,,,,1.0,,12.0,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,
1589_home,True,23,9,13,9,1,5.0,,,,1.0,1.0,,,1.0,,,6.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,4.0,,,,,,,,,,,2.0,,,,,,,,,,,,,
1590_home,True,41,8,4,11,26,2.0,1.0,,,,4.0,,,26.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591_home,True,51,9,8,26,17,7.0,,1.0,,1.0,3.0,,,17.0,5.0,,,,,,9.0,,1.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592_home,True,7,5,3,4,0,,,1.0,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593_home,True,20,8,7,4,9,3.0,,1.0,,,,,,9.0,,1.0,3.0,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594_home,True,15,3,0,2,13,,,,,,,,,13.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596_home,True,50,10,10,31,9,,1.0,,,,1.0,,1.0,9.0,,1.0,1.0,,,,,1.0,,,19.0,,,8.0,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597_home,True,196,15,12,182,2,2.0,,1.0,,1.0,2.0,,,2.0,2.0,,4.0,5.0,,,,3.0,1.0,,166.0,,1.0,,,2.0,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598_home,True,15302,10,4,15289,9,1.0,,,,,3.0,,14936.0,9.0,,,,1.0,,,,1.0,,,,,212.0,,,,,,,,,136.0,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
1599_home,True,167,19,44,24,99,3.0,1.0,2.0,,,2.0,2.0,3.0,99.0,3.0,,26.0,,,,,1.0,1.0,1.0,,,,4.0,2.0,,,,4.0,,,3.0,1.0,,,,,,,,,,2.0,,,7.0,,,,,,,,,,,,,,,,,,
1600_home,True,11,6,1,7,3,1.0,,,,,1.0,,,3.0,,,,,,,,2.0,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601_home,True,76,11,6,41,29,,1.0,,,1.0,2.0,,12.0,29.0,,1.0,,1.0,,,,1.0,,,23.0,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602_home,True,38,11,4,31,3,1.0,1.0,,,,,,13.0,3.0,1.0,1.0,2.0,,,,,,,4.0,,1.0,,,,,,,,,,10.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605_home,True,9,5,4,5,0,,,,,,3.0,,,,,,,1.0,,,,,,,,1.0,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606_home,True,15,6,1,4,10,1.0,,,,,1.0,,,10.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607_home,True,12,6,0,12,0,,,,,,,,4.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,4.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
1611_home,True,3,3,1,2,0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612_home,True,8,7,3,5,0,,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613_home,True,69,7,26,43,0,,,,,,29.0,,,,,,1.0,24.0,,,,1.0,,,,,,1.0,,1.0,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616_home,True,23,12,8,14,1,3.0,1.0,,,,,,3.0,1.0,,1.0,,,,,1.0,1.0,3.0,,,,,4.0,,,,1.0,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1617_home,True,21,12,9,7,5,1.0,1.0,1.0,,1.0,1.0,,1.0,5.0,,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,4.0,,,,,,,
1619_home,True,107,11,32,5,70,1.0,1.0,,,1.0,1.0,,,70.0,1.0,1.0,15.0,,,,,,,,,,,,,,14.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620_home,True,1,1,0,1,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621_home,True,21,4,6,0,15,2.0,1.0,,,,,,,15.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622_home,True,43,11,5,32,6,,1.0,,,,,,1.0,6.0,,1.0,1.0,,,1.0,,,,8.0,,1.0,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,
1623_home,True,29,4,1,13,15,,,,,,2.0,,,15.0,,,,1.0,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624_home,True,7,4,2,3,2,1.0,,,,,3.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625_home,True,41,11,12,16,13,4.0,1.0,,,,,,,13.0,,,2.0,,2.0,1.0,4.0,3.0,6.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
1626_home,True,389,16,162,171,56,1.0,1.0,,3.0,,74.0,,,56.0,,,82.0,51.0,,,1.0,1.0,1.0,80.0,,,,25.0,,,,,,,,9.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627_home,True,9,4,3,1,5,2.0,,1.0,,1.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628_home,True,78,8,12,6,60,3.0,1.0,,,1.0,3.0,,,60.0,,,6.0,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630_home,True,16,7,10,5,1,1.0,1.0,,,,,,,1.0,1.0,1.0,,8.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631_home,True,26,9,13,7,6,2.0,,2.0,,1.0,,,5.0,6.0,,,2.0,6.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632_home,True,42,11,9,23,10,2.0,,1.0,,1.0,13.0,,,10.0,,,,,,,,6.0,,,,,,5.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,
1634_home,True,1,1,1,0,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1635_home,True,19,8,7,3,9,2.0,,,,,,,1.0,9.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,2.0,,,,,,,
1636_home,True,30,7,5,3,22,1.0,,,,,,,,22.0,,1.0,1.0,,,,,1.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637_home,True,35,10,7,16,12,2.0,,1.0,,,,,8.0,12.0,,,,,,,,2.0,,,,,,2.0,,1.0,,4.0,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
1638_home,True,4,4,1,2,1,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639_home,True,15,7,10,4,1,,,,,,1.0,,,1.0,,,8.0,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
1640_home,True,15,6,12,2,1,,1.0,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,10.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642_home,True,9,3,2,1,6,,,,,1.0,,,,6.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1643_home,True,10,5,0,6,4,,,,,,,3.0,1.0,4.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1644_home,True,6,4,2,1,3,,1.0,,,,,,1.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1645_home,True,16,8,9,6,1,1.0,,,,,1.0,,,1.0,,,,6.0,,,1.0,3.0,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1646_home,True,417,10,7,404,6,4.0,1.0,,,1.0,400.0,,,6.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1647_home,True,17,8,2,5,10,1.0,1.0,,,,1.0,,,10.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648_home,True,3,3,2,1,0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1649_home,True,4,4,2,2,0,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1650_home,True,31,11,3,17,11,1.0,1.0,,,1.0,,,2.0,11.0,,1.0,,,,1.0,,,,,9.0,,,,,2.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
1651_home,True,22,6,6,10,6,,,,,,,,,6.0,,,2.0,,,,,,,7.0,,,,4.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1653_home,True,3,3,1,2,0,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1654_home,True,12,6,3,4,5,2.0,,,,,,,,5.0,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1655_home,True,46,7,3,9,34,,,,,1.0,1.0,,,34.0,,,1.0,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656_home,True,19,10,12,4,3,3.0,1.0,2.0,,,1.0,,,3.0,1.0,,1.0,,,,1.0,1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1657_home,True,2,2,1,1,0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1659_home,True,19,7,5,14,0,,,,,,,,,,,,1.0,,1.0,,,1.0,,,13.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
1660_home,True,13,7,4,4,5,,,,,,,,,5.0,,1.0,2.0,,,,,,,,,,,2.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1662_home,True,20,7,12,8,0,4.0,1.0,,,,,,,,4.0,,,,,2.0,,1.0,,,,,,,,,7.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1663_home,True,5,5,2,3,0,,1.0,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1664_home,True,127,12,4,64,59,2.0,,,1.0,,9.0,,,59.0,,,,,,,2.0,,1.0,,,,,,,44.0,2.0,,1.0,,,1.0,,,,,,,,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
1665_home,True,17,9,2,12,3,,,1.0,,,5.0,1.0,1.0,3.0,,,,,,,,2.0,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
1666_home,True,13,3,0,2,11,,,,,,1.0,,,11.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667_home,True,2,2,1,1,0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669_home,True,16,8,9,6,1,1.0,,,,,1.0,,,1.0,,,,6.0,,,1.0,3.0,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671_home,True,26,10,7,11,8,,1.0,,,,3.0,,1.0,8.0,,1.0,2.0,,,,,,,,4.0,1.0,,4.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1672_home,True,2,2,1,1,0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1674_home,True,3,1,0,0,3,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675_home,True,59,13,23,36,0,3.0,,,1.0,,1.0,6.0,1.0,,,1.0,19.0,,,,,,1.0,8.0,,1.0,,1.0,,1.0,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676_home,True,121,9,17,100,4,,,,,,3.0,,,4.0,,,1.0,1.0,14.0,,,1.0,1.0,,,,,,,95.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677_home,True,3,3,1,2,0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1678_home,True,10,5,0,5,5,,,,,1.0,2.0,,,5.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679_home,True,1,1,0,1,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1681_home,True,2,2,0,2,0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1682_home,True,35,7,7,25,3,1.0,,1.0,,1.0,,,,3.0,,,,,,,,,,,,,23.0,5.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683_home,True,71,11,23,14,34,1.0,,,,1.0,2.0,,,34.0,,1.0,8.0,,,,,2.0,5.0,,,,,14.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684_home,True,8,7,1,5,2,1.0,,,,1.0,1.0,,,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1685_home,True,16,8,10,3,3,,1.0,,,1.0,1.0,,,3.0,,,1.0,7.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686_home,True,32,5,1,6,25,,,,,,,3.0,,25.0,,,1.0,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1687_home,True,65,13,23,23,19,5.0,1.0,,1.0,,1.0,,,19.0,5.0,1.0,7.0,,,,,6.0,,,,,,10.0,,,,,,,,6.0,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
1688_home,True,16,7,1,5,10,,,,,1.0,,,,10.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
1689_home,True,9,6,2,3,4,1.0,,,,1.0,1.0,,1.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690_home,True,24,5,4,4,16,,,,,,1.0,,,16.0,,,,,,,,2.0,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1691_home,True,32,11,12,14,6,3.0,1.0,,,,,4.0,,6.0,2.0,1.0,6.0,,,,,,1.0,,5.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693_home,True,4,4,2,2,0,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694_home,True,2,2,1,1,0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695_home,True,5,4,1,2,2,,,1.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1696_home,True,8,2,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1697_home,True,44,13,16,7,21,4.0,1.0,3.0,,1.0,2.0,,1.0,21.0,,1.0,3.0,,,,,,,,,,,3.0,,,,,,,,1.0,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
1699_home,True,2,2,1,1,0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700_home,True,2,2,1,1,0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701_home,True,20,7,2,7,11,,1.0,,,1.0,4.0,,,11.0,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702_home,True,1,1,0,1,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703_home,True,10,5,1,3,6,,,,,1.0,,,,6.0,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1704_home,True,66,14,13,22,31,1.0,1.0,1.0,,,,,2.0,31.0,,1.0,5.0,,,,,,,,10.0,1.0,,1.0,,,2.0,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,
1705_home,True,2,2,1,1,0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707_home,True,10,6,2,3,5,,,,,,,,,5.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708_home,True,84,7,23,4,57,2.0,,,,1.0,,,,57.0,1.0,1.0,21.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709_home,True,8,4,1,7,0,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710_home,True,60,4,41,17,2,,,,,,,,,2.0,,,,41.0,,,,,,,,,,,,16.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711_home,True,1,1,0,1,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712_home,True,40,13,5,26,9,1.0,1.0,,,,10.0,,2.0,9.0,,1.0,3.0,,,,1.0,,,,,,3.0,,,1.0,,1.0,,,,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713_home,True,55,15,31,13,11,11.0,1.0,3.0,,,2.0,,,11.0,,,10.0,4.0,1.0,,1.0,2.0,,,,,,,1.0,,,,4.0,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1714_home,True,32,7,1,24,7,,,,,1.0,,,20.0,7.0,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715_home,True,96,11,14,76,6,4.0,1.0,,,,,,,6.0,23.0,,9.0,,,,7.0,,,,36.0,1.0,,,1.0,,,,,,,,,,,,1.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,
1716_home,True,117,12,32,20,65,1.0,1.0,2.0,,,13.0,1.0,,65.0,,,9.0,17.0,,,,2.0,,,,,,2.0,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717_home,True,2,2,1,1,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1718_home,True,29,7,0,8,21,,,,,,1.0,,,21.0,1.0,,,,,,1.0,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
1719_home,True,88,12,42,18,28,1.0,1.0,2.0,,,6.0,,,28.0,,,28.0,,,,,4.0,,,1.0,,,10.0,,2.0,,,4.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720_home,True,20,7,5,5,10,,,,,,2.0,1.0,,10.0,,,3.0,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
