page_category,page_id,page_type,page_url,issue_id,issue_desc,issue_impact,issue_help,issue_url,violations,passes,total_checks,failure_rate
hubmap,hubmap21,contact,https://hubmapconsortium.org/contact-form/,label-title-only,"Ensures that every form element has a visible label and is not solely labeled using hidden labels, or the title or aria-describedby attributes",null,"Form elements should have a visible label",https://dequeuniversity.com/rules/axe/4.8/label-title-only?application=playwright,0,5,5,0
hubmap,hubmap21,contact,https://hubmapconsortium.org/contact-form/,label,"Ensures every form element has a label",null,"Form elements must have labels",https://dequeuniversity.com/rules/axe/4.8/label?application=playwright,0,4,4,0
hubmap,hubmap21,contact,https://hubmapconsortium.org/contact-form/,landmark-banner-is-top-level,"Ensures the banner landmark is at top level",null,"Banner landmark should not be contained in another landmark",https://dequeuniversity.com/rules/axe/4.8/landmark-banner-is-top-level?application=playwright,0,2,2,0
hubmap,hubmap21,contact,https://hubmapconsortium.org/contact-form/,landmark-contentinfo-is-top-level,"Ensures the contentinfo landmark is at top level",null,"Contentinfo landmark should not be contained in another landmark",https://dequeuniversity.com/rules/axe/4.8/landmark-contentinfo-is-top-level?application=playwright,0,1,1,0
hubmap,hubmap21,contact,https://hubmapconsortium.org/contact-form/,landmark-main-is-top-level,"Ensures the main landmark is at top level",moderate,"Main landmark should not be contained in another landmark",https://dequeuniversity.com/rules/axe/4.8/landmark-main-is-top-level?application=playwright,0,1,1,0
hubmap,hubmap21,contact,https://hubmapconsortium.org/contact-form/,landmark-no-duplicate-contentinfo,"Ensures the document has at most one contentinfo landmark",null,"Document should not have more than one contentinfo landmark",https://dequeuniversity.com/rules/axe/4.8/landmark-no-duplicate-contentinfo?application=playwright,0,1,1,0
hubmap,hubmap21,contact,https://hubmapconsortium.org/contact-form/,landmark-no-duplicate-main,"Ensures the document has at most one main landmark",moderate,"Document should not have more than one main landmark",https://dequeuniversity.com/rules/axe/4.8/landmark-no-duplicate-main?application=playwright,0,1,1,0
hubmap,hubmap21,contact,https://hubmapconsortium.org/contact-form/,landmark-one-main,"Ensures the document has a main landmark",moderate,"Document should have one main landmark",https://dequeuniversity.com/rules/axe/4.8/landmark-one-main?application=playwright,0,2,2,0
hubmap,hubmap21,contact,https://hubmapconsortium.org/contact-form/,link-in-text-block,"Ensure links are distinguished from surrounding text in a way that does not rely on color",null,"Links must be distinguishable without relying on color",https://dequeuniversity.com/rules/axe/4.8/link-in-text-block?application=playwright,0,2,2,0
hubmap,hubmap21,contact,https://hubmapconsortium.org/contact-form/,link-name,"Ensures links have discernible text",serious,"Links must have discernible text",https://dequeuniversity.com/rules/axe/4.8/link-name?application=playwright,0,24,24,0
hubmap,hubmap21,contact,https://hubmapconsortium.org/contact-form/,list,"Ensures that lists are structured correctly",null,"<ul> and <ol> must only directly contain <li>, <script> or <template> elements",https://dequeuniversity.com/rules/axe/4.8/list?application=playwright,0,4,4,0
hubmap,hubmap21,contact,https://hubmapconsortium.org/contact-form/,meta-viewport-large,"Ensures <meta name="viewport"> can scale a significant amount",null,"Users should be able to zoom and scale the text up to 500%",https://dequeuniversity.com/rules/axe/4.8/meta-viewport-large?application=playwright,0,1,1,0
hubmap,hubmap21,contact,https://hubmapconsortium.org/contact-form/,nested-interactive,"Ensures interactive controls are not nested as they are not always announced by screen readers or can cause focus problems for assistive technologies",serious,"Interactive controls must not be nested",https://dequeuniversity.com/rules/axe/4.8/nested-interactive?application=playwright,0,10,10,0
hubmap,hubmap21,contact,https://hubmapconsortium.org/contact-form/,page-has-heading-one,"Ensure that the page, or at least one of its frames contains a level-one heading",null,"Page should contain a level-one heading",https://dequeuniversity.com/rules/axe/4.8/page-has-heading-one?application=playwright,0,2,2,0
hubmap,hubmap21,contact,https://hubmapconsortium.org/contact-form/,presentation-role-conflict,"Elements marked as presentational should not have global ARIA or tabindex to ensure all screen readers ignore them",null,"Ensure elements marked as presentational are consistently ignored",https://dequeuniversity.com/rules/axe/4.8/presentation-role-conflict?application=playwright,0,1,1,0
hubmap,hubmap21,contact,https://hubmapconsortium.org/contact-form/,region,"Ensures all page content is contained by landmarks",moderate,"All page content should be contained by landmarks",https://dequeuniversity.com/rules/axe/4.8/region?application=playwright,0,330,330,0
hubmap,hubmap21,contact,https://hubmapconsortium.org/contact-form/,scrollable-region-focusable,"Ensure elements that have scrollable content are accessible by keyboard",null,"Scrollable region must have keyboard access",https://dequeuniversity.com/rules/axe/4.8/scrollable-region-focusable?application=playwright,0,1,1,0
hubmap,hubmap21,contact,https://hubmapconsortium.org/contact-form/,select-name,"Ensures select element has an accessible name",null,"Select element must have an accessible name",https://dequeuniversity.com/rules/axe/4.8/select-name?application=playwright,0,1,1,0
hubmap,hubmap21,contact,https://hubmapconsortium.org/contact-form/,tabindex,"Ensures tabindex attribute values are not greater than 0",null,"Elements should not have tabindex greater than zero",https://dequeuniversity.com/rules/axe/4.8/tabindex?application=playwright,0,1,1,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],image-redundant-alt,"Ensure image alternative is not repeated as text",null,"Alternative text of images should not be repeated as text",https://dequeuniversity.com/rules/axe/4.8/image-redundant-alt?application=playwright,1,0,1,1
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],link-in-text-block,"Ensure links are distinguished from surrounding text in a way that does not rely on color",null,"Links must be distinguishable without relying on color",https://dequeuniversity.com/rules/axe/4.8/link-in-text-block?application=playwright,4,0,4,1
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],region,"Ensures all page content is contained by landmarks",moderate,"All page content should be contained by landmarks",https://dequeuniversity.com/rules/axe/4.8/region?application=playwright,1,36,37,0.02702702702702703
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],tabindex,"Ensures tabindex attribute values are not greater than 0",null,"Elements should not have tabindex greater than zero",https://dequeuniversity.com/rules/axe/4.8/tabindex?application=playwright,4,0,4,1
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],aria-allowed-attr,"Ensures an element's role supports its ARIA attributes",null,"Elements must only use supported ARIA attributes",https://dequeuniversity.com/rules/axe/4.8/aria-allowed-attr?application=playwright,0,4,4,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],aria-allowed-role,"Ensures role attribute has an appropriate value for the element",minor,"ARIA role should be appropriate for the element",https://dequeuniversity.com/rules/axe/4.8/aria-allowed-role?application=playwright,0,4,4,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],aria-conditional-attr,"Ensures ARIA attributes are used as described in the specification of the element's role",null,"ARIA attributes must be used as specified for the element's role",https://dequeuniversity.com/rules/axe/4.8/aria-conditional-attr?application=playwright,0,4,4,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],aria-deprecated-role,"Ensures elements do not use deprecated roles",null,"Deprecated ARIA roles must not be used",https://dequeuniversity.com/rules/axe/4.8/aria-deprecated-role?application=playwright,0,3,3,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],aria-hidden-body,"Ensures aria-hidden="true" is not present on the document body.",null,"aria-hidden="true" must not be present on the document body",https://dequeuniversity.com/rules/axe/4.8/aria-hidden-body?application=playwright,0,1,1,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],aria-hidden-focus,"Ensures aria-hidden elements are not focusable nor contain focusable elements",null,"ARIA hidden element must not be focusable or contain focusable elements",https://dequeuniversity.com/rules/axe/4.8/aria-hidden-focus?application=playwright,0,3,3,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],aria-prohibited-attr,"Ensures ARIA attributes are not prohibited for an element's role",null,"Elements must only use permitted ARIA attributes",https://dequeuniversity.com/rules/axe/4.8/aria-prohibited-attr?application=playwright,0,4,4,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],aria-required-attr,"Ensures elements with ARIA roles have all required ARIA attributes",null,"Required ARIA attributes must be provided",https://dequeuniversity.com/rules/axe/4.8/aria-required-attr?application=playwright,0,3,3,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],aria-roles,"Ensures all elements with a role attribute use a valid value",null,"ARIA roles used must conform to valid values",https://dequeuniversity.com/rules/axe/4.8/aria-roles?application=playwright,0,3,3,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],aria-valid-attr-value,"Ensures all ARIA attributes have valid values",null,"ARIA attributes must conform to valid values",https://dequeuniversity.com/rules/axe/4.8/aria-valid-attr-value?application=playwright,0,4,4,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],aria-valid-attr,"Ensures attributes that begin with aria- are valid ARIA attributes",null,"ARIA attributes must conform to valid names",https://dequeuniversity.com/rules/axe/4.8/aria-valid-attr?application=playwright,0,4,4,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],autocomplete-valid,"Ensure the autocomplete attribute is correct and suitable for the form field",null,"autocomplete attribute must be used correctly",https://dequeuniversity.com/rules/axe/4.8/autocomplete-valid?application=playwright,0,1,1,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],avoid-inline-spacing,"Ensure that text spacing set through style attributes can be adjusted with custom stylesheets",null,"Inline text spacing must be adjustable with custom stylesheets",https://dequeuniversity.com/rules/axe/4.8/avoid-inline-spacing?application=playwright,0,1,1,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],button-name,"Ensures buttons have discernible text",null,"Buttons must have discernible text",https://dequeuniversity.com/rules/axe/4.8/button-name?application=playwright,0,5,5,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],bypass,"Ensures each page has at least one mechanism for a user to bypass navigation and jump straight to the content",null,"Page must have means to bypass repeated blocks",https://dequeuniversity.com/rules/axe/4.8/bypass?application=playwright,0,1,1,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],color-contrast,"Ensures the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds",serious,"Elements must meet minimum color contrast ratio thresholds",https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=playwright,0,19,19,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],document-title,"Ensures each HTML document contains a non-empty <title> element",null,"Documents must have <title> element to aid in navigation",https://dequeuniversity.com/rules/axe/4.8/document-title?application=playwright,0,1,1,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],duplicate-id-aria,"Ensures every id attribute value used in ARIA and in labels is unique",null,"IDs used in ARIA and labels must be unique",https://dequeuniversity.com/rules/axe/4.8/duplicate-id-aria?application=playwright,0,3,3,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],empty-heading,"Ensures headings have discernible text",null,"Headings should not be empty",https://dequeuniversity.com/rules/axe/4.8/empty-heading?application=playwright,0,2,2,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],form-field-multiple-labels,"Ensures form field does not have multiple label elements",null,"Form field must not have multiple label elements",https://dequeuniversity.com/rules/axe/4.8/form-field-multiple-labels?application=playwright,0,1,1,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],heading-order,"Ensures the order of headings is semantically correct",moderate,"Heading levels should only increase by one",https://dequeuniversity.com/rules/axe/4.8/heading-order?application=playwright,0,2,2,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],html-has-lang,"Ensures every HTML document has a lang attribute",serious,"<html> element must have a lang attribute",https://dequeuniversity.com/rules/axe/4.8/html-has-lang?application=playwright,0,1,1,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],html-lang-valid,"Ensures the lang attribute of the <html> element has a valid value",null,"<html> element must have a valid value for the lang attribute",https://dequeuniversity.com/rules/axe/4.8/html-lang-valid?application=playwright,0,1,1,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],image-alt,"Ensures <img> elements have alternate text or a role of none or presentation",null,"Images must have alternate text",https://dequeuniversity.com/rules/axe/4.8/image-alt?application=playwright,0,1,1,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],label-title-only,"Ensures that every form element has a visible label and is not solely labeled using hidden labels, or the title or aria-describedby attributes",null,"Form elements should have a visible label",https://dequeuniversity.com/rules/axe/4.8/label-title-only?application=playwright,0,1,1,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],label,"Ensures every form element has a label",null,"Form elements must have labels",https://dequeuniversity.com/rules/axe/4.8/label?application=playwright,0,1,1,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],landmark-banner-is-top-level,"Ensures the banner landmark is at top level",null,"Banner landmark should not be contained in another landmark",https://dequeuniversity.com/rules/axe/4.8/landmark-banner-is-top-level?application=playwright,0,1,1,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],landmark-contentinfo-is-top-level,"Ensures the contentinfo landmark is at top level",null,"Contentinfo landmark should not be contained in another landmark",https://dequeuniversity.com/rules/axe/4.8/landmark-contentinfo-is-top-level?application=playwright,0,1,1,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],landmark-main-is-top-level,"Ensures the main landmark is at top level",moderate,"Main landmark should not be contained in another landmark",https://dequeuniversity.com/rules/axe/4.8/landmark-main-is-top-level?application=playwright,0,1,1,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],landmark-no-duplicate-banner,"Ensures the document has at most one banner landmark",null,"Document should not have more than one banner landmark",https://dequeuniversity.com/rules/axe/4.8/landmark-no-duplicate-banner?application=playwright,0,1,1,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],landmark-no-duplicate-contentinfo,"Ensures the document has at most one contentinfo landmark",null,"Document should not have more than one contentinfo landmark",https://dequeuniversity.com/rules/axe/4.8/landmark-no-duplicate-contentinfo?application=playwright,0,1,1,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],landmark-no-duplicate-main,"Ensures the document has at most one main landmark",moderate,"Document should not have more than one main landmark",https://dequeuniversity.com/rules/axe/4.8/landmark-no-duplicate-main?application=playwright,0,1,1,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],landmark-one-main,"Ensures the document has a main landmark",moderate,"Document should have one main landmark",https://dequeuniversity.com/rules/axe/4.8/landmark-one-main?application=playwright,0,1,1,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],landmark-unique,"Landmarks should have a unique role or role/label/title (i.e. accessible name) combination",null,"Ensures landmarks are unique",https://dequeuniversity.com/rules/axe/4.8/landmark-unique?application=playwright,0,4,4,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],link-name,"Ensures links have discernible text",serious,"Links must have discernible text",https://dequeuniversity.com/rules/axe/4.8/link-name?application=playwright,0,6,6,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],meta-viewport-large,"Ensures <meta name="viewport"> can scale a significant amount",null,"Users should be able to zoom and scale the text up to 500%",https://dequeuniversity.com/rules/axe/4.8/meta-viewport-large?application=playwright,0,1,1,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],meta-viewport,"Ensures <meta name="viewport"> does not disable text scaling and zooming",null,"Zooming and scaling must not be disabled",https://dequeuniversity.com/rules/axe/4.8/meta-viewport?application=playwright,0,1,1,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],nested-interactive,"Ensures interactive controls are not nested as they are not always announced by screen readers or can cause focus problems for assistive technologies",serious,"Interactive controls must not be nested",https://dequeuniversity.com/rules/axe/4.8/nested-interactive?application=playwright,0,8,8,0
hubmap,hubmap22,globus,https://auth.globus.org/p/login?[...authentication information removed for privacy concern...],page-has-heading-one,"Ensure that the page, or at least one of its frames contains a level-one heading",null,"Page should contain a level-one heading",https://dequeuniversity.com/rules/axe/4.8/page-has-heading-one?application=playwright,0,1,1,0
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,color-contrast,"Ensures the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds",serious,"Elements must meet minimum color contrast ratio thresholds",https://dequeuniversity.com/rules/axe/4.8/color-contrast?application=playwright,3,215,218,0.013761467889908258
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,heading-order,"Ensures the order of headings is semantically correct",moderate,"Heading levels should only increase by one",https://dequeuniversity.com/rules/axe/4.8/heading-order?application=playwright,1,14,15,0.06666666666666667
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,html-has-lang,"Ensures every HTML document has a lang attribute",serious,"<html> element must have a lang attribute",https://dequeuniversity.com/rules/axe/4.8/html-has-lang?application=playwright,1,0,1,1
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,landmark-one-main,"Ensures the document has a main landmark",moderate,"Document should have one main landmark",https://dequeuniversity.com/rules/axe/4.8/landmark-one-main?application=playwright,1,0,1,1
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,landmark-unique,"Landmarks should have a unique role or role/label/title (i.e. accessible name) combination",null,"Ensures landmarks are unique",https://dequeuniversity.com/rules/axe/4.8/landmark-unique?application=playwright,1,1,2,0.5
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,nested-interactive,"Ensures interactive controls are not nested as they are not always announced by screen readers or can cause focus problems for assistive technologies",serious,"Interactive controls must not be nested",https://dequeuniversity.com/rules/axe/4.8/nested-interactive?application=playwright,18,93,111,0.16216216216216217
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,region,"Ensures all page content is contained by landmarks",moderate,"All page content should be contained by landmarks",https://dequeuniversity.com/rules/axe/4.8/region?application=playwright,146,647,793,0.1841109709962169
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,aria-allowed-attr,"Ensures an element's role supports its ARIA attributes",null,"Elements must only use supported ARIA attributes",https://dequeuniversity.com/rules/axe/4.8/aria-allowed-attr?application=playwright,0,73,73,0
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,aria-allowed-role,"Ensures role attribute has an appropriate value for the element",minor,"ARIA role should be appropriate for the element",https://dequeuniversity.com/rules/axe/4.8/aria-allowed-role?application=playwright,0,77,77,0
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,aria-command-name,"Ensures every ARIA button, link and menuitem has an accessible name",null,"ARIA commands must have an accessible name",https://dequeuniversity.com/rules/axe/4.8/aria-command-name?application=playwright,0,33,33,0
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,aria-conditional-attr,"Ensures ARIA attributes are used as described in the specification of the element's role",null,"ARIA attributes must be used as specified for the element's role",https://dequeuniversity.com/rules/axe/4.8/aria-conditional-attr?application=playwright,0,73,73,0
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,aria-deprecated-role,"Ensures elements do not use deprecated roles",null,"Deprecated ARIA roles must not be used",https://dequeuniversity.com/rules/axe/4.8/aria-deprecated-role?application=playwright,0,40,40,0
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,aria-hidden-body,"Ensures aria-hidden="true" is not present on the document body.",null,"aria-hidden="true" must not be present on the document body",https://dequeuniversity.com/rules/axe/4.8/aria-hidden-body?application=playwright,0,1,1,0
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,aria-hidden-focus,"Ensures aria-hidden elements are not focusable nor contain focusable elements",null,"ARIA hidden element must not be focusable or contain focusable elements",https://dequeuniversity.com/rules/axe/4.8/aria-hidden-focus?application=playwright,0,160,160,0
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,aria-prohibited-attr,"Ensures ARIA attributes are not prohibited for an element's role",null,"Elements must only use permitted ARIA attributes",https://dequeuniversity.com/rules/axe/4.8/aria-prohibited-attr?application=playwright,0,73,73,0
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,aria-required-attr,"Ensures elements with ARIA roles have all required ARIA attributes",null,"Required ARIA attributes must be provided",https://dequeuniversity.com/rules/axe/4.8/aria-required-attr?application=playwright,0,40,40,0
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,aria-roles,"Ensures all elements with a role attribute use a valid value",null,"ARIA roles used must conform to valid values",https://dequeuniversity.com/rules/axe/4.8/aria-roles?application=playwright,0,40,40,0
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,aria-valid-attr-value,"Ensures all ARIA attributes have valid values",null,"ARIA attributes must conform to valid values",https://dequeuniversity.com/rules/axe/4.8/aria-valid-attr-value?application=playwright,0,73,73,0
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,aria-valid-attr,"Ensures attributes that begin with aria- are valid ARIA attributes",null,"ARIA attributes must conform to valid names",https://dequeuniversity.com/rules/axe/4.8/aria-valid-attr?application=playwright,0,73,73,0
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,avoid-inline-spacing,"Ensure that text spacing set through style attributes can be adjusted with custom stylesheets",null,"Inline text spacing must be adjustable with custom stylesheets",https://dequeuniversity.com/rules/axe/4.8/avoid-inline-spacing?application=playwright,0,7,7,0
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,button-name,"Ensures buttons have discernible text",null,"Buttons must have discernible text",https://dequeuniversity.com/rules/axe/4.8/button-name?application=playwright,0,27,27,0
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,bypass,"Ensures each page has at least one mechanism for a user to bypass navigation and jump straight to the content",null,"Page must have means to bypass repeated blocks",https://dequeuniversity.com/rules/axe/4.8/bypass?application=playwright,0,1,1,0
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,document-title,"Ensures each HTML document contains a non-empty <title> element",null,"Documents must have <title> element to aid in navigation",https://dequeuniversity.com/rules/axe/4.8/document-title?application=playwright,0,1,1,0
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,empty-heading,"Ensures headings have discernible text",null,"Headings should not be empty",https://dequeuniversity.com/rules/axe/4.8/empty-heading?application=playwright,0,15,15,0
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,empty-table-header,"Ensures table headers have discernible text",null,"Table header text should not be empty",https://dequeuniversity.com/rules/axe/4.8/empty-table-header?application=playwright,0,1,1,0
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,form-field-multiple-labels,"Ensures form field does not have multiple label elements",null,"Form field must not have multiple label elements",https://dequeuniversity.com/rules/axe/4.8/form-field-multiple-labels?application=playwright,0,52,52,0
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,label-title-only,"Ensures that every form element has a visible label and is not solely labeled using hidden labels, or the title or aria-describedby attributes",null,"Form elements should have a visible label",https://dequeuniversity.com/rules/axe/4.8/label-title-only?application=playwright,0,52,52,0
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,label,"Ensures every form element has a label",null,"Form elements must have labels",https://dequeuniversity.com/rules/axe/4.8/label?application=playwright,0,52,52,0
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,landmark-banner-is-top-level,"Ensures the banner landmark is at top level",null,"Banner landmark should not be contained in another landmark",https://dequeuniversity.com/rules/axe/4.8/landmark-banner-is-top-level?application=playwright,0,1,1,0
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,landmark-no-duplicate-banner,"Ensures the document has at most one banner landmark",null,"Document should not have more than one banner landmark",https://dequeuniversity.com/rules/axe/4.8/landmark-no-duplicate-banner?application=playwright,0,1,1,0
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,link-name,"Ensures links have discernible text",serious,"Links must have discernible text",https://dequeuniversity.com/rules/axe/4.8/link-name?application=playwright,0,32,32,0
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,meta-viewport-large,"Ensures <meta name="viewport"> can scale a significant amount",null,"Users should be able to zoom and scale the text up to 500%",https://dequeuniversity.com/rules/axe/4.8/meta-viewport-large?application=playwright,0,1,1,0
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,meta-viewport,"Ensures <meta name="viewport"> does not disable text scaling and zooming",null,"Zooming and scaling must not be disabled",https://dequeuniversity.com/rules/axe/4.8/meta-viewport?application=playwright,0,1,1,0
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,page-has-heading-one,"Ensure that the page, or at least one of its frames contains a level-one heading",null,"Page should contain a level-one heading",https://dequeuniversity.com/rules/axe/4.8/page-has-heading-one?application=playwright,0,1,1,0
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,scope-attr-valid,"Ensures the scope attribute is used correctly on tables",null,"scope attribute should be used correctly",https://dequeuniversity.com/rules/axe/4.8/scope-attr-valid?application=playwright,0,7,7,0
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,tabindex,"Ensures tabindex attribute values are not greater than 0",null,"Elements should not have tabindex greater than zero",https://dequeuniversity.com/rules/axe/4.8/tabindex?application=playwright,0,54,54,0
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,table-duplicate-name,"Ensure the <caption> element does not contain the same text as the summary attribute",null,"tables should not have the same summary and caption",https://dequeuniversity.com/rules/axe/4.8/table-duplicate-name?application=playwright,0,1,1,0
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,td-headers-attr,"Ensure that each cell in a table that uses the headers attribute refers only to other cells in that table",null,"Table cells that use the headers attribute must only refer to cells in the same table",https://dequeuniversity.com/rules/axe/4.8/td-headers-attr?application=playwright,0,1,1,0
hubmap,hubmap2,datasets,https://portal.hubmapconsortium.org/search?entity_type[0]=Dataset,th-has-data-cells,"Ensure that <th> elements and elements with role=columnheader/rowheader have data cells they describe",null,"Table headers in a data table must refer to data cells",https://dequeuniversity.com/rules/axe/4.8/th-has-data-cells?application=playwright,0,1,1,0
hubmap,hubmap3,donors,https://portal.hubmapconsortium.org/search?entity_type[0]=Donor,aria-input-field-name,"Ensures every ARIA input field has an accessible name",null,"ARIA input fields must have an accessible name",https://dequeuniversity.com/rules/axe/4.8/aria-input-field-name?application=playwright,4,0,4,1
