id,source_id,date_added
1841,dc_699,11-29-2023
1842,dc_5592,11-29-2023
1843,dc_4905,11-29-2023
1844,dc_1240,11-29-2023
1845,dc_3580,11-29-2023
1846,dc_595,11-29-2023
1847,dc_5355,11-29-2023
1848,dc_5945,11-29-2023
1849,dc_5700,11-29-2023
1850,dc_5457,11-29-2023
1851,dc_8043,11-29-2023
1852,dc_8054,11-29-2023
1853,dc_7801,11-29-2023
1854,dc_7819,11-29-2023
1855,dc_8076,11-29-2023
1856,dc_7825,11-29-2023
1857,dc_8092,11-29-2023
1858,dc_7715,11-29-2023
1859,dc_7982,11-29-2023
1860,dc_7486,11-29-2023
1861,dc_7748,11-29-2023
1862,dc_7782,11-29-2023
1863,dc_7273,11-29-2023
1864,dc_7532,11-29-2023
1865,dc_7277,11-29-2023
1866,dc_7310,11-29-2023
1867,dc_7886,11-29-2023
1868,dc_7659,11-29-2023
1869,dc_7417,11-29-2023
1870,dc_7198,11-29-2023
1871,dc_7243,11-29-2023
1872,dc_7121,11-29-2023
1873,dc_6889,11-29-2023
1874,dc_6169,11-29-2023
1875,dc_4471,11-29-2023
1876,dc_3520,11-29-2023
1877,dc_1866,11-29-2023
1878,dc_1981,11-29-2023
1879,dc_3560,11-29-2023
1880,dc_3570,11-29-2023
1881,dc_3869,11-29-2023
1882,dc_1638,11-29-2023
1883,dc_1999,11-29-2023
1884,dc_123,11-29-2023
1885,dc_4818,11-29-2023
1886,dc_4637,11-29-2023
1887,dc_4435,11-29-2023
1888,dc_1117,11-29-2023
1889,dc_968,11-29-2023
1890,dc_526,11-29-2023
1891,dc_1353,11-29-2023
1892,dc_1384,11-29-2023
1893,dc_3812,11-29-2023
1894,dc_1549,11-29-2023
1895,dc_1558,11-29-2023
1896,dc_3033,11-29-2023
1897,dc_5927,11-29-2023
1898,dc_3324,11-29-2023
1899,dc_4374,11-29-2023
1900,dc_3108,11-29-2023
1901,dc_3452,11-29-2023
1902,dc_4943,11-29-2023
1903,dc_1720,11-29-2023
1904,dc_982,11-29-2023
1905,dc_961,11-29-2023
1906,dc_1018,11-29-2023
1907,dc_722,11-29-2023
1908,dc_4990,11-29-2023
1909,dc_898,11-29-2023
1910,dc_174,11-29-2023
1911,dc_4047,11-29-2023
1912,dc_6617,11-29-2023
1913,dc_4678,11-29-2023
1914,dc_4710,11-29-2023
1915,dc_4238,11-29-2023
1916,dc_3868,11-29-2023
1917,dc_1747,11-29-2023
1918,dc_1776,11-29-2023
1919,dc_5356,11-29-2023
1920,dc_3960,11-29-2023
1921,dc_4229,11-29-2023
1922,dc_5737,11-29-2023
1923,dc_1407,11-29-2023
1924,dc_4384,11-29-2023
1925,dc_1844,11-29-2023
1926,dc_4933,11-29-2023
1927,dc_3720,11-29-2023
1928,dc_5029,11-29-2023
1929,dc_3533,11-29-2023
1930,dc_3641,11-29-2023
1931,dc_4251,11-29-2023
1932,dc_1509,11-29-2023
1933,dc_5131,11-29-2023
1934,dc_1011,11-29-2023
1935,dc_5334,11-29-2023
1936,dc_1486,11-29-2023
1937,dc_4173,11-29-2023
1938,dc_4438,11-29-2023
1939,dc_3734,11-29-2023
1940,dc_6558,11-29-2023
1941,dc_6412,11-29-2023
1942,dc_952,11-29-2023
1943,dc_517,11-29-2023
1944,dc_4649,11-29-2023
1945,dc_879,11-29-2023
1946,dc_4775,11-29-2023
1947,dc_235,11-29-2023
1948,dc_5931,11-29-2023
1949,dc_1167,11-29-2023
1950,dc_4914,11-29-2023
1951,dc_3146,11-29-2023
1952,dc_5351,11-29-2023
1953,dc_6149,11-29-2023
1954,dc_6176,11-29-2023
1955,dc_6722,11-29-2023
1956,dc_6061,11-29-2023
1957,dc_6063,11-29-2023
1958,dc_6078,11-29-2023
1959,dc_6384,11-29-2023
1960,dc_5223,11-29-2023
1961,dc_119,11-29-2023
1962,dc_4357,11-29-2023
1963,dc_4510,11-29-2023
1964,dc_745,11-29-2023
1965,dc_5716,11-29-2023
1966,dc_56,11-29-2023
1967,dc_4725,11-29-2023
1968,dc_5645,11-29-2023
1969,dc_4470,11-29-2023
1970,dc_3965,11-29-2023
1971,dc_3985,11-29-2023
1972,dc_1736,11-29-2023
1973,dc_3829,11-29-2023
1974,dc_1322,11-29-2023
1975,dc_3433,11-29-2023
1976,dc_5285,11-29-2023
1977,dc_858,11-29-2023
1978,dc_4305,11-29-2023
1979,dc_7034,11-29-2023
1980,dc_4508,11-29-2023
1981,dc_7315,11-29-2023
1982,dc_7206,11-29-2023
1983,dc_7214,11-29-2023
1984,dc_7220,11-29-2023
1985,dc_7235,11-29-2023
1986,dc_2036,11-29-2023
1987,dc_1099,11-29-2023
1988,dc_846,11-29-2023
1989,dc_4485,11-29-2023
1990,dc_5283,11-29-2023
1991,dc_5374,11-29-2023
1992,dc_1311,11-29-2023
1993,dc_3273,11-29-2023
1994,dc_5187,11-29-2023
1995,dc_5204,11-29-2023
1996,dc_6486,11-29-2023
1997,dc_3468,11-29-2023
1998,dc_1499,11-29-2023
1999,dc_3066,11-29-2023
2000,dc_1248,11-29-2023
2001,dc_5767,11-29-2023
2002,dc_4900,11-29-2023
2003,dc_5962,11-29-2023
2004,dc_6748,11-29-2023
2005,dc_6765,11-29-2023
2006,dc_6267,11-29-2023
2007,dc_1416,11-29-2023
2008,dc_1417,11-29-2023
2009,dc_1196,11-29-2023
2010,dc_4553,11-29-2023
2011,dc_1308,11-29-2023
2012,dc_1653,11-29-2023
2013,dc_1923,11-29-2023
2014,dc_6283,11-29-2023
2015,dc_2004,11-29-2023
2016,dc_4053,11-29-2023
2017,dc_1756,11-29-2023
2018,dc_1316,11-29-2023
2019,dc_4399,11-29-2023
2020,dc_4225,11-29-2023
2021,dc_1514,11-29-2023
2022,dc_4874,11-29-2023
2023,dc_4692,11-29-2023
2024,dc_4854,11-29-2023
2025,dc_1449,11-29-2023
2026,dc_1454,11-29-2023
2027,dc_5377,11-29-2023
2028,dc_1573,11-29-2023
2029,dc_8195,11-29-2023
2030,dc_6940,11-29-2023
2031,dc_7462,11-29-2023
2032,dc_7998,11-29-2023
2033,dc_8002,11-29-2023
2034,dc_7757,11-29-2023
2035,dc_7519,11-29-2023
2036,dc_7268,11-29-2023
2037,dc_7785,11-29-2023
2038,dc_7533,11-29-2023
2039,dc_7554,11-29-2023
2040,dc_7321,11-29-2023
2041,dc_7389,11-29-2023
2042,dc_7396,11-29-2023
2043,dc_7660,11-29-2023
2044,dc_6184,11-29-2023
2045,dc_6910,11-29-2023
2046,dc_4916,11-29-2023
2047,dc_4937,11-29-2023
2048,dc_3304,11-29-2023
2049,dc_13,11-29-2023
2050,dc_4378,11-29-2023
2051,dc_1065,11-29-2023
2052,dc_5198,11-29-2023
2053,dc_5221,11-29-2023
2054,dc_5227,11-29-2023
2055,dc_3704,11-29-2023
2056,dc_5082,11-29-2023
2057,dc_259,11-29-2023
2058,dc_4629,11-29-2023
2059,dc_4329,11-29-2023
2060,dc_1299,11-29-2023
2061,dc_5518,11-29-2023
2062,dc_5751,11-29-2023
2063,dc_3653,11-29-2023
2064,dc_3640,11-29-2023
2065,dc_270,11-29-2023
2066,dc_3994,11-29-2023
2067,dc_1185,11-29-2023
2068,dc_3921,11-29-2023
2069,dc_3692,11-29-2023
2070,dc_3971,11-29-2023
2071,dc_3264,11-29-2023
2072,dc_4107,11-29-2023
2073,dc_334,11-29-2023
2074,dc_3517,11-29-2023
2075,dc_3142,11-29-2023
2076,dc_3317,11-29-2023
2077,dc_6424,11-29-2023
2078,dc_3638,11-29-2023
2079,dc_5947,11-29-2023
2080,dc_6465,11-29-2023
2081,dc_6729,11-29-2023
2082,dc_8557,11-29-2023
2083,dc_6787,11-29-2023
2084,dc_6792,11-29-2023
2085,dc_6301,11-29-2023
2086,dc_6623,11-29-2023
2087,dc_6881,11-29-2023
2088,dc_7404,11-29-2023
2089,dc_4668,11-29-2023
2090,dc_4426,11-29-2023
2091,dc_341,11-29-2023
2092,dc_5704,11-29-2023
2093,dc_3585,11-29-2023
2094,dc_3594,11-29-2023
2095,dc_4675,11-29-2023
2096,dc_7051,11-29-2023
2097,dc_5138,11-29-2023
2098,dc_5165,11-29-2023
2099,dc_3505,11-29-2023
2100,dc_1277,11-29-2023
2101,dc_5479,11-29-2023
2102,dc_7181,11-29-2023
2103,dc_7192,11-29-2023
2104,dc_7200,11-29-2023
2105,dc_6969,11-29-2023
2106,dc_7000,11-29-2023
2107,dc_7005,11-29-2023
2108,dc_7008,11-29-2023
2109,dc_6837,11-29-2023
2110,dc_7108,11-29-2023
2111,dc_8150,11-29-2023
2112,dc_3357,11-29-2023
2113,dc_4460,11-29-2023
2114,dc_7403,11-29-2023
2115,dc_4422,11-29-2023
2116,dc_682,11-29-2023
2117,dc_966,11-29-2023
2118,dc_3568,11-29-2023
2119,dc_3126,11-29-2023
2120,dc_1432,11-29-2023
2121,dc_5610,11-29-2023
2122,dc_7146,11-29-2023
2123,dc_1855,11-29-2023
2124,dc_5627,11-29-2023
2125,dc_5746,11-29-2023
2126,dc_5787,11-29-2023
2127,dc_3175,11-29-2023
2128,dc_1519,11-29-2023
2129,dc_4233,11-29-2023
2130,dc_967,11-29-2023
2131,dc_1054,11-29-2023
2132,dc_1073,11-29-2023
2133,dc_4581,11-29-2023
2134,dc_1599,11-29-2023
2135,dc_640,11-29-2023
2136,dc_1903,11-29-2023
2137,dc_4475,11-29-2023
2138,dc_7052,11-29-2023
2139,dc_1723,11-29-2023
2140,dc_1759,11-29-2023
2141,dc_1394,11-29-2023
2142,dc_1400,11-29-2023
2143,dc_5628,11-29-2023
2144,dc_5938,11-29-2023
2145,dc_545,11-29-2023
2146,dc_551,11-29-2023
2147,dc_3220,11-29-2023
2148,dc_5814,11-29-2023
2149,dc_6660,11-29-2023
2150,dc_6691,11-29-2023
2151,dc_6454,11-29-2023
2152,dc_6710,11-29-2023
2153,dc_6509,11-29-2023
2154,dc_6793,11-29-2023
2155,dc_6551,11-29-2023
2156,dc_6862,11-29-2023
2157,dc_6139,11-29-2023
2158,dc_4366,11-29-2023
2159,dc_4627,11-29-2023
2160,dc_128,11-29-2023
2161,dc_1692,11-29-2023
2162,dc_5085,11-29-2023
2163,dc_619,11-29-2023
2164,dc_1530,11-29-2023
2165,dc_1284,11-29-2023
2166,dc_4875,11-29-2023
2167,dc_4172,11-29-2023
2168,dc_287,11-29-2023
2169,dc_298,11-29-2023
2170,dc_221,11-29-2023
2171,dc_1010,11-29-2023
2172,dc_4095,11-29-2023
2173,dc_1348,11-29-2023
2174,dc_3446,11-29-2023
2175,dc_3223,11-29-2023
2176,dc_3284,11-29-2023
2177,dc_5782,11-29-2023
2178,dc_5813,11-29-2023
2179,dc_6668,11-29-2023
2180,dc_4940,11-29-2023
2181,dc_4945,11-29-2023
2182,dc_6552,11-29-2023
2183,dc_4785,11-29-2023
2184,dc_6118,11-29-2023
2185,dc_1660,11-29-2023
2186,dc_5274,11-29-2023
2187,dc_192,11-29-2023
2188,dc_3101,11-29-2023
2189,dc_3138,11-29-2023
2190,dc_8264,11-29-2023
2191,dc_5019,11-29-2023
2192,dc_4899,11-29-2023
2193,dc_3707,11-29-2023
2194,dc_5043,11-29-2023
2195,dc_4293,11-29-2023
2196,dc_666,11-29-2023
2197,dc_5081,11-29-2023
2198,dc_735,11-29-2023
2199,dc_3554,11-29-2023
2200,dc_739,11-29-2023
2201,dc_975,11-29-2023
2202,dc_6583,11-29-2023
2203,dc_4024,11-29-2023
2204,dc_1744,11-29-2023
2205,dc_1772,11-29-2023
2206,dc_1303,11-29-2023
2207,dc_1386,11-29-2023
2208,dc_3183,11-29-2023
2209,dc_1341,11-29-2023
2210,dc_1452,11-29-2023
2211,dc_1467,11-29-2023
2212,dc_4039,11-29-2023
2213,dc_3528,11-29-2023
2214,dc_3800,11-29-2023
2215,dc_5028,11-29-2023
2216,dc_1552,11-29-2023
2217,dc_5309,11-29-2023
2218,dc_272,11-29-2023
2219,dc_840,11-29-2023
2220,dc_887,11-29-2023
2221,dc_5896,11-29-2023
2222,dc_1224,11-29-2023
2223,dc_4630,11-29-2023
2224,dc_366,11-29-2023
2225,dc_407,11-29-2023
2226,dc_5673,11-29-2023
2227,dc_5445,11-29-2023
2228,dc_558,11-29-2023
2229,dc_3758,11-29-2023
2230,dc_5410,11-29-2023
2231,dc_3651,11-29-2023
2232,dc_692,11-29-2023
2233,dc_3513,11-29-2023
2234,dc_746,11-29-2023
2235,dc_4927,11-29-2023
2236,dc_1186,11-29-2023
2237,dc_1268,11-29-2023
2238,dc_3398,11-29-2023
2239,dc_1390,11-29-2023
2240,dc_1473,11-29-2023
2241,dc_3799,11-29-2023
2242,dc_3390,11-29-2023
2243,dc_612,11-29-2023
2244,dc_5398,11-29-2023
2245,dc_1592,11-29-2023
2246,dc_5779,11-29-2023
2247,dc_5424,11-29-2023
2248,dc_8795,11-29-2023
2249,dc_7705,11-29-2023
2250,dc_7977,11-29-2023
2251,dc_7800,11-29-2023
2252,dc_7545,11-29-2023
2253,dc_7572,11-29-2023
2254,dc_8093,11-29-2023
2255,dc_8115,11-29-2023
2256,dc_7889,11-29-2023
2257,dc_8151,11-29-2023
2258,dc_7910,11-29-2023
2259,dc_7934,11-29-2023
2260,dc_7451,11-29-2023
2261,dc_7467,11-29-2023
2262,dc_7471,11-29-2023
2263,dc_7473,11-29-2023
2264,dc_8008,11-29-2023
2265,dc_7264,11-29-2023
2266,dc_7781,11-29-2023
2267,dc_7573,11-29-2023
2268,dc_7866,11-29-2023
2269,dc_7870,11-29-2023
2270,dc_7380,11-29-2023
2271,dc_7643,11-29-2023
2272,dc_7390,11-29-2023
2273,dc_7647,11-29-2023
2274,dc_7397,11-29-2023
2275,dc_7655,11-29-2023
2276,dc_7400,11-29-2023
2277,dc_7150,11-29-2023
2278,dc_7674,11-29-2023
2279,dc_7182,11-29-2023
2280,dc_7961,11-29-2023
2281,dc_6970,11-29-2023
2282,dc_8263,11-29-2023
2283,dc_6988,11-29-2023
2284,dc_7505,11-29-2023
2285,dc_6997,11-29-2023
2286,dc_7529,11-29-2023
2287,dc_7286,11-29-2023
2288,dc_7060,11-29-2023
2289,dc_7344,11-29-2023
2290,dc_7859,11-29-2023
2291,dc_7099,11-29-2023
2292,dc_6060,11-29-2023
2293,dc_6605,11-29-2023
2294,dc_6606,11-29-2023
2295,dc_8999,11-29-2023
2296,dc_4402,11-29-2023
2297,dc_6754,11-29-2023
2298,dc_6255,11-29-2023
2299,dc_4226,11-29-2023
2300,dc_6540,11-29-2023
2301,dc_6038,11-29-2023
2302,dc_6649,11-29-2023
2303,dc_3630,11-29-2023
2304,dc_4167,11-29-2023
2305,dc_4169,11-29-2023
2306,dc_4347,11-29-2023
2307,dc_3838,11-29-2023
2308,dc_1631,11-29-2023
2309,dc_1893,11-29-2023
2310,dc_1931,11-29-2023
2311,dc_7314,11-29-2023
2312,dc_5200,11-29-2023
2313,dc_4230,11-29-2023
2314,dc_145,11-29-2023
2315,dc_4273,11-29-2023
2316,dc_4062,11-29-2023
2317,dc_4639,11-29-2023
2318,dc_4755,11-29-2023
2319,dc_4259,11-29-2023
2320,dc_181,11-29-2023
2321,dc_4849,11-29-2023
2322,dc_246,11-29-2023
2323,dc_1789,11-29-2023
2324,dc_781,11-29-2023
2325,dc_373,11-29-2023
2326,dc_391,11-29-2023
2327,dc_442,11-29-2023
2328,dc_3259,11-29-2023
2329,dc_6030,11-29-2023
2330,dc_5115,11-29-2023
2331,dc_596,11-29-2023
2332,dc_3639,11-29-2023
2333,dc_1542,11-29-2023
2334,dc_3027,11-29-2023
2335,dc_5367,11-29-2023
2336,dc_5925,11-29-2023
2337,dc_1164,11-29-2023
2338,dc_5400,11-29-2023
2339,dc_5828,11-29-2023
2340,dc_5243,11-29-2023
2341,dc_1309,11-29-2023
2342,dc_597,11-29-2023
2343,dc_369,11-29-2023
2344,dc_3022,11-29-2023
2345,dc_3054,11-29-2023
2346,dc_4493,11-29-2023
2347,dc_1459,11-29-2023
2348,dc_702,11-29-2023
2349,dc_3536,11-29-2023
2350,dc_3331,11-29-2023
2351,dc_1333,11-29-2023
2352,dc_5536,11-29-2023
2353,dc_535,11-29-2023
2354,dc_868,11-29-2023
2355,dc_500,11-29-2023
2356,dc_800,11-29-2023
2357,dc_5686,11-29-2023
2358,dc_1428,11-29-2023
2359,dc_197,11-29-2023
2360,dc_4667,11-29-2023
2361,dc_316,11-29-2023
2362,dc_1151,11-29-2023
2363,dc_1283,11-29-2023
2364,dc_5651,11-29-2023
2365,dc_5201,11-29-2023
2366,dc_4696,11-29-2023
2367,dc_7053,11-29-2023
2368,dc_4857,11-29-2023
2369,dc_4734,11-29-2023
2370,dc_1439,11-29-2023
2371,dc_1792,11-29-2023
2372,dc_3348,11-29-2023
2373,dc_3372,11-29-2023
2374,dc_3951,11-29-2023
2375,dc_1941,11-29-2023
2376,dc_1950,11-29-2023
2377,dc_3399,11-29-2023
2378,dc_1373,11-29-2023
2379,dc_1385,11-29-2023
2380,dc_546,11-29-2023
2381,dc_3643,11-29-2023
2382,dc_3953,11-29-2023
2383,dc_1193,11-29-2023
2384,dc_4161,11-29-2023
2385,dc_4932,11-29-2023
2386,dc_4503,11-29-2023
2387,dc_1085,11-29-2023
2388,dc_729,11-29-2023
2389,dc_2018,11-29-2023
2390,dc_581,11-29-2023
2391,dc_5069,11-29-2023
2392,dc_4322,11-29-2023
2393,dc_3382,11-29-2023
2394,dc_3459,11-29-2023
2395,dc_6707,11-29-2023
2396,dc_4967,11-29-2023
2397,dc_6537,11-29-2023
2398,dc_6858,11-29-2023
2399,dc_6103,11-29-2023
2400,dc_1076,11-29-2023
2401,dc_358,11-29-2023
2402,dc_4291,11-29-2023
2403,dc_3846,11-29-2023
2404,dc_3157,11-29-2023
2405,dc_4014,11-29-2023
2406,dc_1461,11-29-2023
2407,dc_5660,11-29-2023
2408,dc_3291,11-29-2023
2409,dc_4588,11-29-2023
2410,dc_4650,11-29-2023
2411,dc_4683,11-29-2023
2412,dc_1636,11-29-2023
2413,dc_871,11-29-2023
2414,dc_1896,11-29-2023
2415,dc_1292,11-29-2023
2416,dc_1275,11-29-2023
2417,dc_6407,11-29-2023
2418,dc_6180,11-29-2023
2419,dc_6965,11-29-2023
2420,dc_6468,11-29-2023
2421,dc_6216,11-29-2023
2422,dc_6218,11-29-2023
2423,dc_6817,11-29-2023
2424,dc_6566,11-29-2023
2425,dc_8870,11-29-2023
2426,dc_6367,11-29-2023
2427,dc_8160,11-29-2023
2428,dc_6653,11-29-2023
2429,dc_850,11-29-2023
2430,dc_1691,11-29-2023
2431,dc_1694,11-29-2023
2432,dc_950,11-29-2023
2433,dc_3616,11-29-2023
2434,dc_1106,11-29-2023
2435,dc_604,11-29-2023
2436,dc_3937,11-29-2023
2437,dc_3942,11-29-2023
2438,dc_620,11-29-2023
2439,dc_5654,11-29-2023
2440,dc_5521,11-29-2023
2441,dc_5467,11-29-2023
2442,dc_1570,11-29-2023
2443,dc_1415,11-29-2023
2444,dc_3742,11-29-2023
2445,dc_6671,11-29-2023
2446,dc_114,11-29-2023
2447,dc_4507,11-29-2023
2448,dc_759,11-29-2023
2449,dc_5919,11-29-2023
2450,dc_1913,11-29-2023
2451,dc_4048,11-29-2023
2452,dc_1343,11-29-2023
2453,dc_3415,11-29-2023
2454,dc_1581,11-29-2023
2455,dc_4721,11-29-2023
2456,dc_5722,11-29-2023
2457,dc_5728,11-29-2023
2458,dc_47,11-29-2023
2459,dc_3575,11-29-2023
2460,dc_5760,11-29-2023
2461,dc_5436,11-29-2023
2462,dc_7300,11-29-2023
2463,dc_1989,11-29-2023
2464,dc_6951,11-29-2023
2465,dc_6971,11-29-2023
2466,dc_7240,11-29-2023
2467,dc_6989,11-29-2023
2468,dc_7501,11-29-2023
2469,dc_7028,11-29-2023
2470,dc_7306,11-29-2023
2471,dc_7342,11-29-2023
2472,dc_6833,11-29-2023
2473,dc_7348,11-29-2023
2474,dc_7105,11-29-2023
2475,dc_7120,11-29-2023
2476,dc_7166,11-29-2023
2477,dc_4146,11-29-2023
2478,dc_1875,11-29-2023
2479,dc_4453,11-29-2023
2480,dc_4137,11-29-2023
2481,dc_4143,11-29-2023
2482,dc_4992,11-29-2023
2483,dc_180,11-29-2023
2484,dc_4389,11-29-2023
2485,dc_571,11-29-2023
2486,dc_5936,11-29-2023
2487,dc_1587,11-29-2023
2488,dc_1610,11-29-2023
2489,dc_3395,11-29-2023
2490,dc_4572,11-29-2023
2491,dc_512,11-29-2023
2492,dc_4352,11-29-2023
2493,dc_525,11-29-2023
2494,dc_4830,11-29-2023
2495,dc_5249,11-29-2023
2496,dc_1815,11-29-2023
2497,dc_48,11-29-2023
2498,dc_72,11-29-2023
2499,dc_912,11-29-2023
2500,dc_1704,11-29-2023
2501,dc_2023,11-29-2023
2502,dc_3359,11-29-2023
2503,dc_3381,11-29-2023
2504,dc_4149,11-29-2023
2505,dc_63,11-29-2023
2506,dc_5741,11-29-2023
2507,dc_1146,11-29-2023
2508,dc_4140,11-29-2023
2509,dc_3948,11-29-2023
2510,dc_6769,11-29-2023
2511,dc_6270,11-29-2023
2512,dc_3738,11-29-2023
2513,dc_6811,11-29-2023
2514,dc_6089,11-29-2023
2515,dc_4660,11-29-2023
2516,dc_4669,11-29-2023
2517,dc_4684,11-29-2023
2518,dc_405,11-29-2023
2519,dc_1435,11-29-2023
2520,dc_1324,11-29-2023
2521,dc_1580,11-29-2023
2522,dc_1612,11-29-2023
2523,dc_1274,11-29-2023
2524,dc_625,11-29-2023
2525,dc_655,11-29-2023
2526,dc_932,11-29-2023
2527,dc_683,11-29-2023
2528,dc_1656,11-29-2023
2529,dc_3939,11-29-2023
2530,dc_3455,11-29-2023
2531,dc_1497,11-29-2023
2532,dc_3289,11-29-2023
2533,dc_4122,11-29-2023
2534,dc_824,11-29-2023
2535,dc_4080,11-29-2023
2536,dc_5888,11-29-2023
2537,dc_5740,11-29-2023
2538,dc_5507,11-29-2023
2539,dc_4880,11-29-2023
2540,dc_530,11-29-2023
2541,dc_1079,11-29-2023
2542,dc_1208,11-29-2023
2543,dc_1574,11-29-2023
2544,dc_3122,11-29-2023
2545,dc_658,11-29-2023
2546,dc_5413,11-29-2023
2547,dc_7424,11-29-2023
2548,dc_7968,11-29-2023
2549,dc_7483,11-29-2023
2550,dc_7742,11-29-2023
2551,dc_7253,11-29-2023
2552,dc_7254,11-29-2023
2553,dc_8278,11-29-2023
2554,dc_7255,11-29-2023
2555,dc_7512,11-29-2023
2556,dc_7523,11-29-2023
2557,dc_7274,11-29-2023
2558,dc_7820,11-29-2023
2559,dc_7057,11-29-2023
2560,dc_7850,11-29-2023
2561,dc_7858,11-29-2023
2562,dc_7605,11-29-2023
2563,dc_7862,11-29-2023
2564,dc_7628,11-29-2023
2565,dc_7141,11-29-2023
2566,dc_7143,11-29-2023
2567,dc_7665,11-29-2023
2568,dc_7412,11-29-2023
2569,dc_7672,11-29-2023
2570,dc_7510,11-29-2023
2571,dc_7860,11-29-2023
2572,dc_6227,11-29-2023
2573,dc_6545,11-29-2023
2574,dc_6052,11-29-2023
2575,dc_6565,11-29-2023
2576,dc_6059,11-29-2023
2577,dc_6578,11-29-2023
2578,dc_6337,11-29-2023
2579,dc_6603,11-29-2023
2580,dc_6871,11-29-2023
2581,dc_6361,11-29-2023
2582,dc_6365,11-29-2023
2583,dc_6382,11-29-2023
2584,dc_6643,11-29-2023
2585,dc_6390,11-29-2023
2586,dc_6652,11-29-2023
2587,dc_3843,11-29-2023
2588,dc_5963,11-29-2023
2589,dc_7358,11-29-2023
2590,dc_4363,11-29-2023
2591,dc_4373,11-29-2023
2592,dc_4379,11-29-2023
2593,dc_76,11-29-2023
2594,dc_4214,11-29-2023
2595,dc_133,11-29-2023
2596,dc_158,11-29-2023
2597,dc_4831,11-29-2023
2598,dc_6918,11-29-2023
2599,dc_324,11-29-2023
2600,dc_963,11-29-2023
2601,dc_456,11-29-2023
2602,dc_676,11-29-2023
2603,dc_1369,11-29-2023
2604,dc_3480,11-29-2023
2605,dc_1496,11-29-2023
2606,dc_4429,11-29-2023
2607,dc_5478,11-29-2023
2608,dc_5817,11-29-2023
2609,dc_1500,11-29-2023
2610,dc_3788,11-29-2023
2611,dc_1246,11-29-2023
2612,dc_769,11-29-2023
2613,dc_770,11-29-2023
2614,dc_3766,11-29-2023
2615,dc_4795,11-29-2023
2616,dc_980,11-29-2023
2617,dc_469,11-29-2023
2618,dc_5086,11-29-2023
2619,dc_765,11-29-2023
2620,dc_5455,11-29-2023
2621,dc_4722,11-29-2023
2622,dc_4524,11-29-2023
2623,dc_215,11-29-2023
2624,dc_4081,11-29-2023
2625,dc_1166,11-29-2023
2626,dc_5006,11-29-2023
2627,dc_1254,11-29-2023
2628,dc_3845,11-29-2023
2629,dc_3374,11-29-2023
2630,dc_4043,11-29-2023
2631,dc_3578,11-29-2023
2632,dc_3181,11-29-2023
2633,dc_1323,11-29-2023
2634,dc_1611,11-29-2023
2635,dc_5412,11-29-2023
2636,dc_6195,11-29-2023
2637,dc_6210,11-29-2023
2638,dc_3661,11-29-2023
2639,dc_6477,11-29-2023
2640,dc_6755,11-29-2023
2641,dc_6798,11-29-2023
2642,dc_6802,11-29-2023
2643,dc_6050,11-29-2023
2644,dc_6057,11-29-2023
2645,dc_4783,11-29-2023
2646,dc_6592,11-29-2023
2647,dc_6629,11-29-2023
2648,dc_5924,11-29-2023
2649,dc_5928,11-29-2023
2650,dc_4863,11-29-2023
2651,dc_4106,11-29-2023
2652,dc_4980,11-29-2023
2653,dc_1521,11-29-2023
2654,dc_5581,11-29-2023
2655,dc_578,11-29-2023
2656,dc_1336,11-29-2023
2657,dc_3958,11-29-2023
2658,dc_1228,11-29-2023
2659,dc_5533,11-29-2023
2660,dc_5807,11-29-2023
2661,dc_7180,11-29-2023
2662,dc_7952,11-29-2023
2663,dc_7232,11-29-2023
2664,dc_6984,11-29-2023
2665,dc_7503,11-29-2023
2666,dc_7015,11-29-2023
2667,dc_7080,11-29-2023
2668,dc_7352,11-29-2023
2669,dc_7364,11-29-2023
2670,dc_7153,11-29-2023
2671,dc_4385,11-29-2023
2672,dc_4986,11-29-2023
2673,dc_3750,11-29-2023
2674,dc_6417,11-29-2023
2675,dc_4104,11-29-2023
2676,dc_829,11-29-2023
2677,dc_4955,11-29-2023
2678,dc_1017,11-29-2023
2679,dc_1027,11-29-2023
2680,dc_1071,11-29-2023
2681,dc_617,11-29-2023
2682,dc_626,11-29-2023
2683,dc_4276,11-29-2023
2684,dc_4249,11-29-2023
2685,dc_4498,11-29-2023
2686,dc_1909,11-29-2023
2687,dc_5586,11-29-2023
2688,dc_8230,11-29-2023
2689,dc_7336,11-29-2023
2690,dc_7892,11-29-2023
2691,dc_5641,11-29-2023
2692,dc_5743,11-29-2023
2693,dc_1489,11-29-2023
2694,dc_1510,11-29-2023
2695,dc_3895,11-29-2023
2696,dc_1101,11-29-2023
2697,dc_398,11-29-2023
2698,dc_4599,11-29-2023
2699,dc_5568,11-29-2023
2700,dc_5975,11-29-2023
2701,dc_3340,11-29-2023
2702,dc_3975,11-29-2023
2703,dc_1955,11-29-2023
2704,dc_4016,11-29-2023
2705,dc_2001,11-29-2023
2706,dc_2009,11-29-2023
2707,dc_2010,11-29-2023
2708,dc_3822,11-29-2023
2709,dc_3577,11-29-2023
2710,dc_1340,11-29-2023
2711,dc_5934,11-29-2023
2712,dc_5942,11-29-2023
2713,dc_1140,11-29-2023
2714,dc_1144,11-29-2023
2715,dc_509,11-29-2023
2716,dc_5047,11-29-2023
2717,dc_213,11-29-2023
2718,dc_1550,11-29-2023
2719,dc_5951,11-29-2023
2720,dc_5846,11-29-2023
2721,dc_6461,11-29-2023
