"web_type","continent","country","publisher","fail_rate_meta","se","ci_95L","ci_95U","total_violations","total_checks","units"
"journal",NA,NA,"Termedia Publishing House Ltd.",0.0909708199176148,0.0523019379574387,0.0828417161725992,0.0998108075617694,1410,15729,22
"journal",NA,NA,"The Royal Society",0.0153846153846154,0.269341127303542,0.00913213216101835,0.0258064843308862,14,910,7
"journal",NA,NA,"Thieme Medical Publishers Inc.",0.0219874890977633,0.084837381458115,0.0186821652239086,0.0258621922660658,536,22833,22
"journal",NA,NA,"Turkiye Klinikleri Journal of Medical Sciences",0.038254025561356,0.35279823078569,0.0195320474655942,0.0735748682350431,211,2898,9
"journal",NA,NA,"Ubiquity Press",0.0266192876527946,0.198006390414962,0.0182132527017125,0.0387518598283735,222,8403,10
"journal",NA,NA,"Universidad Nacional de Colombia",0.0482310970330902,0.042456902454918,0.0445516176545671,0.0521978596322796,583,12137,8
"journal",NA,NA,"Universidade Estadual de Maringa",0.0397720084056967,0.175472414788903,0.0285279829158975,0.055195960153031,210,5569,5
"journal",NA,NA,"Universiti Putra Malaysia",0.0332796201817958,0.273206247815925,0.0197541755141636,0.0555410581262176,77,2313,5
"journal",NA,NA,"University of Chicago Press",0.023061933674409,0.289358647983945,0.0132114432462107,0.0399595638959488,29,1078,6
"journal",NA,NA,"University of Sao Paolo",0.0124385534001352,0.664883883047538,0.00341013855732777,0.0443071945060187,120,6913,5
"journal",NA,NA,"University of Toronto Press",0.0251856333548633,0.573704745800051,0.00832267572083146,0.0736769739451221,21,703,6
"journal",NA,NA,"University of Zagreb",0.0282270748873231,0.262794782133109,0.0170583682723349,0.0463634039166556,106,3174,6
"journal",NA,NA,"Urban und Fischer Verlag GmbH und Co. KG",0.0197044334975369,0.178544506226088,0.0139675667649874,0.0277313217224232,32,1624,8
"journal",NA,NA,"Urban und Fischer Verlag Jena",0.016768066252442,0.113525266564274,0.0134680670959248,0.0208595474251965,79,5220,19
"journal",NA,NA,"Urban und Vogel",0.00639758467541974,0.154799551893243,0.00473127448175248,0.00864565568590457,42,6568,6
"journal",NA,NA,"Via Medica",0.147554621066622,0.0913188498847475,0.12643078367982,0.171514850273786,981,6416,16
"journal",NA,NA,"W.B. Saunders Ltd",0.0185770169360877,0.0510526976022536,0.0168379312777357,0.0204919781890253,391,21562,121
"journal",NA,NA,"Wageningen Academic Publishers",0.0848810515083756,0.0946229155020877,0.0715406566860044,0.10043995973239,347,4006,6
"journal",NA,NA,"Walter de Gruyter",0.00455810458625404,0.136848218705938,0.00348951307000826,0.00595197573827822,451,68928,53
"journal",NA,NA,"Wichtig Publishing Srl",0.0169917001881252,0.34332771872257,0.00874228874740315,0.0327681063429241,66,2844,10
"journal",NA,NA,"Wiley-Blackwell",0.0171546347873636,0.0352206358222115,0.0160287201122805,0.0183581621725448,1477,71639,519
"journal",NA,NA,"Wiley-Liss Inc.",0.0189480800432791,0.112415470191484,0.015258340701381,0.0235087636823078,106,6193,51
"journal",NA,NA,"Wiley-VCH Verlag",0.0160696848354752,0.142590854681327,0.0121994076710248,0.0211415329879332,50,3142,25
"journal",NA,NA,"Wolters Kluwer Health",0.0559623198303008,0.121116991521326,0.044664976495892,0.0699080571329723,944,15297,10
"journal",NA,NA,"Wolters Kluwer Medknow Publications",0.0712827069237295,0.0243925615824315,0.0681818572460393,0.0745133034184276,11521,153430,143
"journal",NA,NA,"World Scientific Publishing Co. Pte Ltd",0.0240251557084298,0.308605286215182,0.0132660720762529,0.0431287041864734,42,1506,12
"journal",NA,NA,"Zhonghua Yixuehui Zazhishe",0.0728533202428379,0.230973522195374,0.0475904305332361,0.109978190383228,328,4553,7
"government","North America","United States","ALL",0.0153455252280317,0.0394551079853034,0.0142198081508184,0.0165588631926226,10829,675955,10844
"government","North America","United States","Advisory Council on Historic Preservation",0.285714285714286,0.418330013267038,0.149795931316596,0.475923890787592,8,28,2
"government","North America","United States","Chemical Safety Board",0.034901776739528,0.317426763317726,0.0190428482675748,0.0631182501013741,95,2656,2
"government","North America","United States","Commodity Futures Trading Commission",0.0108320389188024,1.0471185856048,0.00140449701481081,0.0785624523882612,41,1920,3
"government","North America","United States","Consumer Financial Protection Bureau",0.00107769464353149,0.801177708633743,0.000224338014498589,0.00516036942091678,16,7860,11
"government","North America","United States","Consumer Product Safety Commission",0.0174552745731955,0.167669826368588,0.0126279935470096,0.024082863010765,109,6483,10
"government","North America","United States","Corporation for National & Community Service",0.00893955779241453,0.672565785973708,0.002408129074525,0.0326067840328441,41,8713,10
"government","North America","United States","Council of Inspectors General on Integrity and Efficiency",0.0459384001886127,1.46551330331436,0.00271625791170372,0.45981844398407,12,1327,3
"government","North America","United States","Department of Commerce",0.0218087184707756,0.130732847407438,0.0169627527025181,0.027999661195458,833,41667,55
"government","North America","United States","Department of Defense",0.0201915292626059,0.20338644575742,0.0136439115755627,0.0297864146533207,228,12682,15
"government","North America","United States","Department of Education",0.0251780309544822,0.314110429038112,0.0137627923128145,0.0456233872006198,100,3532,6
"government","North America","United States","Department of Energy",0.0280817051017403,0.12756738537574,0.0220061607419087,0.035773254017014,802,26656,37
"government","North America","United States","Department of Health and Human Services",0.00942830259173093,0.114347925310054,0.00754958853964409,0.0117689903058469,817,79027,99
"government","North America","United States","Department of Homeland Security",0.00684451479248765,0.193222080984225,0.00469688417904134,0.00996430942803831,254,29303,34
"government","North America","United States","Department of Housing and Urban Development",0.0260489735530609,0.111326989126224,0.0210500095271198,0.0321960498035569,163,7263,12
"government","North America","United States","Department of Justice",0.0109542069790842,0.189289168637528,0.00758463680202722,0.0157969227258665,528,67778,61
"government","North America","United States","Department of Labor",0.0109149013229166,0.251856014606926,0.0066909887846986,0.0177576317808265,223,18593,23
"government","North America","United States","Department of State",0.0301516927654874,0.358506577690772,0.0151638856520945,0.0590648277835217,97,5295,7
"government","North America","United States","Department of the Interior",0.027170749107626,0.169439153194077,0.0196436456473775,0.0374718637261814,528,26310,42
"government","North America","United States","Department of the Treasury",0.0165490851684741,0.127003476224622,0.0129495624027614,0.0211277321372886,717,46417,66
"government","North America","United States","Department of Transportation",0.0276470543003387,0.18109345736157,0.0195480841725469,0.0389681460703653,207,7003,10
"government","North America","United States","Department of Veterans Affairs",0.0146328937104877,1.03285004589122,0.0019575713887934,0.101069857572098,15,2041,4
"government","North America","United States","Director of National Intelligence",0.0276667591643828,0.336353549251843,0.0145041833601168,0.0521423882167305,253,7770,10
"government","North America","United States","Election Assistance Commission",0.0095820509562064,0.386021240169719,0.00451950481614609,0.0202003606990085,48,4544,3
"government","North America","United States","Environmental Protection Agency",0.0282816411789243,0.414053963735243,0.0127626948288243,0.061495579093656,115,4971,10
"government","North America","United States","Executive Office of the President",0.00534170207272481,0.293345516470931,0.00301299971970317,0.00945315820048184,276,39577,32
"government","North America","United States","Farm Credit Administration",0.0222455537801536,0.202286029587562,0.015074079741806,0.0327155196023812,25,1136,2
"government","North America","United States","Federal Communications Commission",0.0734405306645337,0.834148271757447,0.0152185774383615,0.289029600860645,34,1768,4
"government","North America","United States","Federal Deposit Insurance Corporation",0.0183154637127118,1.17233958975249,0.00187126484817071,0.156595461295591,19,2781,3
"government","North America","United States","Federal Housing Finance Agency",0.163354237038401,1.09082533556358,0.0225005482886872,0.62351595584107,67,958,2
"government","North America","United States","Federal Mediation and Conciliation Service",0.0139861534506504,0.307460523405061,0.00770451699521176,0.0252589562402954,20,1548,2
"government","North America","United States","Federal Reserve Board of Governors",0.0273368983924052,0.307225529640784,0.015158021011702,0.0488159987716622,109,4216,7
"government","North America","United States","Federal Retirement Thrift Investment Board",0.0121231750786475,0.34690154461467,0.00617928879674073,0.0236484632498227,16,1590,3
"government","North America","United States","Federal Trade Commission",0.0192426803484956,0.419384581204409,0.0085505447313519,0.0427287159106023,269,14411,15
"government","North America","United States","General Services Administration",0.00809839074794352,0.140934587993774,0.00615580282138311,0.010647433985736,626,64624,88
"government","North America","United States","Institute of Museum and Library Services",0.0155952645409373,0.81461356278489,0.00319909512229954,0.0725302427112514,19,1790,2
"government","North America","United States","Morris K. Udall and Stewart L. Udall Foundation",0.0990712074303406,0.131693633325303,0.0782978382247317,0.124610878696585,64,646,2
"government","North America","United States","National Aeronautics and Space Administration",0.00736541992015054,0.474257970751096,0.00292044348777434,0.0184505539792652,37,5424,5
"government","North America","United States","National Archives and Records Administration",0.0235383975660349,0.199275686664977,0.0160498525486954,0.0343988000041835,851,28755,26
"government","North America","United States","National Credit Union Administration",0.0451124674063385,0.123211430692205,0.0357801904553196,0.0567355889171416,69,1537,2
"government","North America","United States","National Endowment for the Arts",0.00269179004037685,0.500674309139843,0.00101064330728055,0.00714941371117124,4,1486,2
"government","North America","United States","National Science Foundation",0.0313288170134402,0.435255184788756,0.0135935730152937,0.0705479639167819,73,2571,5
"government","North America","United States","Office of Government Ethics",0.0259506709115644,1.41898063119312,0.00164821072695299,0.300669130117521,20,811,2
"government","North America","United States","Office of Personnel Management",0.0148132497290398,0.330918848440385,0.00779924745124139,0.027957333343347,172,8972,14
"government","North America","United States","Presidio Trust",0.0849059143972277,0.0630404707349414,0.0757852914207638,0.0950113469434433,275,3241,3
"government","North America","United States","Securities and Exchange Commission",0.248522868481841,0.411527445876551,0.128634678043838,0.425575343818563,8,33,2
"government","North America","United States","Small Business Administration",0.012056361417862,0.565317491105317,0.00401363947648977,0.0356387894352108,35,3148,4
"government","North America","United States","Smithsonian Institution",0.0138329236520724,1.25757004103343,0.00119124272798033,0.141609934801391,20,1619,2
"government","North America","United States","Social Security Administration",0.0137624506451497,0.155376684105359,0.0101861691950788,0.0185707780349215,42,3053,3
"government","North America","United States","U.S. Agency for International Development",0.0148246276300962,0.526057261252994,0.00533783435999557,0.040485771399338,157,7015,5
"government","North America","United States","U.S. Commission on Civil Rights",0.0574505328202452,2.22210849559235,0.000781966218285507,0.826007045602133,8,611,2
"government","North America","United States","U.S. Department of Agriculture",0.0106672689621763,0.293546806961367,0.00602861092860076,0.0188075642660193,125,11090,16
"government","North America","United States","U.S. Peace Corps",0.0614509617056801,1.38551450629294,0.0043136230793959,0.497365752387338,7,155,2
"government","North America","United States","United States Agency for Global Media",0.0902091145732223,0.0621173414658222,0.0807031068110789,0.100712165408434,285,3172,4
"government","North America","United States","United States Global Change Research Program",0.0716598755526386,1.55727901610079,0.00363437187718959,0.620281585521251,18,755,2
"government","North America","United States","United States International Development Finance Corporation",0.0242165242165242,0.122763373432758,0.0191368475390141,0.0306024802978887,68,2808,4
"data_portal","ALL","ALL","ALL",0.0700721481691978,0.01457333270135,0.0682336136716577,0.071956395763422,10829,675955,10844
"data_portal",NA,NA,"Adam Mickiewicz University",0.120458323076507,0.298975750480119,0.0708254095400279,0.197480640744246,146,1794,9
"data_portal",NA,NA,"Aix Marseille University",0.0495660742008927,0.233900422777297,0.0319210357846979,0.0761970792414049,112,2145,5
"data_portal",NA,NA,"Allen Institute for Brain Science",0.0240137287659153,0.531895433200621,0.00860031690565021,0.0652332985402893,139,5743,6
"data_portal",NA,NA,"Anhui Agricultural University",0.112628625777862,0.0841090610556499,0.0971747242927772,0.13018580267269,167,1545,13
"data_portal",NA,NA,"Anhui University",0.141943562276133,0.256976054288135,0.0908827254234631,0.214910420228475,93,931,6
"data_portal",NA,NA,"Beijing Institute of Genomics, Chinese Academy of Sciences",0.0709520378379277,0.0709197158033568,0.0623182474761345,0.0806790656131146,3677,60987,60
"data_portal",NA,NA,"Bielefeld University",0.0364699417119132,0.412745719826285,0.0165760402693454,0.0783378001238562,369,10996,6
"data_portal",NA,NA,"Bose Institute",0.0460525837582349,0.184835325886762,0.0325119530086272,0.0648546050927784,69,1574,5
"data_portal",NA,NA,"Boston University",0.105518120233059,0.24796574824956,0.0676496870716957,0.160925494367096,76,797,6
"data_portal",NA,NA,"Broad Institute",0.0489656222116105,0.338731817383608,0.0258228373708182,0.0909136785225612,507,11293,13
"data_portal",NA,NA,"Cell Signaling Technology",0.0432350736784856,0.36459682526727,0.0216364419859557,0.0845317080006626,135,3288,5
"data_portal",NA,NA,"Central China Normal University",0.0695084808264746,0.415648292422299,0.0320178566167627,0.144351482278308,79,1350,5
"data_portal",NA,NA,"Central South University",0.0672879338813557,0.361517137759836,0.0343010497864353,0.127799684870924,115,2060,7
"data_portal",NA,NA,"Charité University Medicine Berlin",0.166082503629294,0.167146672050788,0.125510457437349,0.216522421245755,168,1429,17
"data_portal",NA,NA,"China Agricultural University",0.0982108550323187,0.144712321274754,0.0757954667963835,0.126349002362142,662,8042,20
"data_portal",NA,NA,"Chinese Academy of Agricultural Sciences",0.132303681408263,0.316968105014538,0.0757189338679201,0.221060695684866,84,1053,7
"data_portal",NA,NA,"Chinese Academy of Medical Sciences and Peking Union Medical College",0.0699615053914441,0.236398768662275,0.045190977839075,0.10679092424062,322,6314,10
"data_portal",NA,NA,"Chinese University of Hong Kong",0.0545370446562698,0.305370517142473,0.0307298242957185,0.0949809796927914,445,7856,8
"data_portal",NA,NA,"Cincinnati Children's Hospital Medical Center",0.11177404982987,0.251674864169118,0.071357565011822,0.17087012137675,210,2491,5
"data_portal",NA,NA,"Cold Spring Harbor Laboratory",0.0699350514438563,0.253094525139814,0.0437828183249838,0.109912880146736,142,2417,7
"data_portal",NA,NA,"Columbia University",0.060673979602689,0.247509835746432,0.0382445902229612,0.0949588028886735,255,6071,13
"data_portal",NA,NA,"Cornell University",0.0787480047707173,0.143111258529586,0.0606554085759939,0.10165332871453,538,6331,17
"data_portal",NA,NA,"CSIR - Institute of Genomics and Integrative Biology",0.0628898419312519,0.43331894452115,0.0279034251480317,0.135623396098904,108,2701,7
"data_portal",NA,NA,"Dana-Farber Cancer Institute",0.0780667121426747,0.119587765993617,0.062779097468064,0.0966930049618276,76,993,5
"data_portal",NA,NA,"East China Normal University",0.127200072912358,0.115350722801468,0.104141829888978,0.154483307224034,239,2057,13
"data_portal",NA,NA,"European Bioinformatics Institute",0.0491134985690846,0.0696855942804388,0.0431137708198987,0.0558993759732229,5764,120473,130
"data_portal",NA,NA,"European Molecular Biology Laboratory",0.0607497118809449,0.220434997607097,0.0402963243529641,0.0906046002680765,330,6897,13
"data_portal",NA,NA,"Federal University",0.0519493296505975,0.49162703228006,0.0204780630741455,0.125585484435812,80,3303,6
"data_portal",NA,NA,"French National Center for Scientific Research",0.109998323314623,0.312120444973025,0.0628258180032419,0.185576486767878,60,561,5
"data_portal",NA,NA,"Fudan University",0.0962428301818468,0.24609584009258,0.061686140974509,0.147122890055047,298,6138,16
"data_portal",NA,NA,"George Washington University",0.101643675268071,0.0959844519001537,0.0857067686292548,0.12015455367605,121,1207,5
"data_portal",NA,NA,"Georgetown University",0.0552786883532243,0.425903791053498,0.0247647219278847,0.118810131468202,127,1515,5
"data_portal",NA,NA,"Ghent University",0.0855215138956439,0.153347993755994,0.0647583364936625,0.112143639499833,345,5100,20
"data_portal",NA,NA,"Hainan Medical University",0.11300368604184,0.256062029017523,0.0716049761683591,0.173855093426959,138,1108,5
"data_portal",NA,NA,"Harbin Institute of Technology",0.0508619625125166,0.345251693101287,0.0265163428678375,0.0953703401691846,144,3633,5
"data_portal",NA,NA,"Harbin Medical University",0.0873649224852115,0.0788577592013704,0.0758020729860632,0.100499769183605,1204,15500,44
"data_portal",NA,NA,"Harvard University",0.0598694499697488,0.196488805735637,0.0415283613291693,0.08558758842864,410,8668,18
"data_portal",NA,NA,"Heidelberg University",0.105176306183674,0.242721085621268,0.0680704992992671,0.159056622616803,147,1678,5
"data_portal",NA,NA,"Huazhong Agricultural University",0.0661602006018488,0.225364156975407,0.0435661376912526,0.0992558684577866,1188,36716,23
"data_portal",NA,NA,"Huazhong University of Science and Technology",0.0885016667652619,0.077628873136069,0.0769719768996731,0.10156835698658,1350,16132,38
"data_portal",NA,NA,"Icahn School of Medicine at Mount Sinai",0.126047889020079,0.352383020202122,0.0674194671818595,0.223444397103692,1345,8298,9
"data_portal",NA,NA,"ICAR-Indian Agricultural Statistics Research Institute",0.0980750506841951,0.256743974659624,0.0616871808057462,0.152440154760613,92,1042,5
"data_portal",NA,NA,"Indian Institute of Science",0.124183066035451,0.207079475222644,0.0863318699260891,0.175443015658884,76,708,5
"data_portal",NA,NA,"Indian Institute of Technology Madras",0.0715706704179733,0.148234227964193,0.0545087881346862,0.0934452977675426,284,3687,12
"data_portal",NA,NA,"Indiana University-Purdue University Indianapolis",0.0341906237374288,0.479684853698177,0.0136377759046468,0.0831079028771199,93,2453,6
"data_portal",NA,NA,"Indraprastha Institute of Information Technology",0.0457635442500109,0.192641953061284,0.0318301066159224,0.065384351903515,220,5217,15
"data_portal",NA,NA,"Institute for Systems Biology",0.0703519149575264,0.180228683541313,0.0504724052278543,0.0972593326171488,528,6031,10
"data_portal",NA,NA,"Institute of Bioorganic Chemistry, Polish Academy of Sciences",0.069073195452724,0.366183604179263,0.0349345172354513,0.132009459689219,126,1633,6
"data_portal",NA,NA,"Institute of Biophysics, Chinese Academy of Sciences",0.121634452178391,0.11242910791156,0.0999842492831853,0.147205932021292,220,1824,6
"data_portal",NA,NA,"Institute of Cytology and Genetics, Siberian Branch of the Russian Academy of Sciences",0.114409832803234,0.301159296123693,0.0668117100770664,0.189048312305344,68,678,5
"data_portal",NA,NA,"Institute of Enzymology, Hungarian Academy of Sciences",0.0712387912266794,0.260219456419194,0.0440308576367347,0.113267265914434,70,1176,6
"data_portal",NA,NA,"Institute of Microbial Technology",0.0824982921281108,0.111381590483795,0.067409467599062,0.100600241837964,821,10295,45
"data_portal",NA,NA,"Institute of Psychology, Chinese Academy of Sciences",0.103651183618637,0.325883761521923,0.0575396909615094,0.179671019356231,36,302,5
"data_portal",NA,NA,"International Centre for Genetic Engineering and Biotechnology",0.118169434012175,0.297222520243055,0.06962747051278,0.193514257944612,90,712,6
"data_portal",NA,NA,"International Institute of Molecular and Cell Biology",0.0853658553794625,0.317135049383225,0.0477362390870077,0.148046609335398,163,2122,6
"data_portal",NA,NA,"Iowa State University",0.052206082471735,0.152657479635798,0.0392357310371053,0.0691554824256012,1061,16958,14
"data_portal",NA,NA,"J. Craig Venter Institute",0.0563629568720481,0.0791290217553137,0.048659754309253,0.0652020547522785,254,4936,12
"data_portal",NA,NA,"Jackson Laboratory",0.0846592302682331,0.206728456895176,0.0580940265197702,0.121801289367952,360,4418,8
"data_portal",NA,NA,"Johns Hopkins University",0.0970454794210366,0.206028165972064,0.0669632739846524,0.138633696769877,301,5800,18
"data_portal",NA,NA,"Kazusa DNA Research Institute",0.0922359865803256,0.133706501482545,0.0725142718913042,0.116646841124955,277,3115,12
"data_portal",NA,NA,"King Abdullah University of Science and Technology",0.081355277461552,0.203549646679245,0.056092623501674,0.116590220150842,231,4892,19
"data_portal",NA,NA,"Kyoto University",0.0664298015161114,0.157567926958932,0.0496563278632498,0.0883425114486653,492,8128,17
"data_portal",NA,NA,"Lawrence Berkeley National Laboratory",0.0549474690409185,0.221215501388944,0.0363183699133698,0.0823159340579992,381,7057,15
"data_portal",NA,NA,"Leibniz Institute of Plant Genetics and Crop Plant Research",0.0580572708395296,0.259672160999063,0.0357271769630103,0.0929980191433895,160,3201,6
"data_portal",NA,NA,"Lomonosov Moscow State University",0.059464740355171,0.377225853219642,0.0293004339583499,0.116941616265625,186,6616,5
"data_portal",NA,NA,"Ludwig-Maximilians-University Munich",0.0551528089174539,0.612136731900121,0.0172815791816188,0.162308698777235,110,2637,5
"data_portal",NA,NA,"Masaryk University",0.041657747560336,0.701597181852329,0.0108699597389994,0.146713658097346,118,7948,5
"data_portal",NA,NA,"Massachusetts Institute of Technology",0.0744284729570882,0.560079054415837,0.0261271023717774,0.194217049432932,44,1369,6
"data_portal",NA,NA,"Max-Planck-Institut for Informatics Computational Biology and Applied Algorithmics",0.104506046879724,0.163392723556424,0.0781052067303076,0.138490222139863,136,1425,5
"data_portal",NA,NA,"McGill University",0.0472769368065535,0.186787475390214,0.0332656500157303,0.0667820178107957,161,4300,8
"data_portal",NA,NA,"Memorial Sloan Kettering Cancer Center",0.0848583546214336,0.284384180330669,0.0504273594191715,0.139348381924546,7807,82308,10
"data_portal",NA,NA,"Monash University",0.0984617407580092,0.268019512542808,0.0606685464635644,0.1558908358527,164,1553,5
"data_portal",NA,NA,"Nanjing Agricultural University",0.0854770336455535,0.25410557600928,0.0537484999751821,0.13329694915933,462,4064,6
"data_portal",NA,NA,"Nanjing Medical University",0.108768166663924,0.224495870596133,0.0728718280561265,0.159308517707109,152,1266,6
"data_portal",NA,NA,"Nanjing University of Aeronautics and Astronautics",0.108012435310674,0.194535558863769,0.0763864433278182,0.150597411220103,257,2805,11
"data_portal",NA,NA,"National Cancer Institute",0.0353102364785958,0.176785539275186,0.0252310043955238,0.0492126201740249,320,12542,19
"data_portal",NA,NA,"National Center for Biotechnology Information",0.0277676616601196,0.0832610340862245,0.0236857400399039,0.0325296094737539,3572,107684,83
"data_portal",NA,NA,"National Cheng Kung University",0.103925478950848,0.211772847935867,0.0711328386680925,0.149404114681692,395,5701,22
"data_portal",NA,NA,"National Eye Institute",0.00680064595237622,0.428224595531526,0.00294934463878667,0.0156023403128476,19,3921,5
"data_portal",NA,NA,"National Heart, Lung, and Blood Institute",0.0515117167609659,0.673231048122783,0.0143073845309157,0.168884807112146,83,28319,11
"data_portal",NA,NA,"National Human Genome Research Institute",0.0372657402454376,0.0934482635259841,0.031223641472019,0.0444234335526332,119,3227,5
"data_portal",NA,NA,"National Institute of Advanced Industrial Science and Technology",0.0409121002680384,0.327169830057977,0.0219713863027337,0.0749299508329884,84,1633,6
"data_portal",NA,NA,"National Institute of Agrobiological Sciences",0.0629666540866138,0.244371847995617,0.0399608590400352,0.0978669101783092,157,2877,11
"data_portal",NA,NA,"National Institute of Genetics",0.0832667806288923,0.211048881101332,0.0566569664936719,0.12077424696469,531,10458,15
"data_portal",NA,NA,"National Institutes of Health",0.0427950453969008,0.0642072039066431,0.0379265645707672,0.0482571265120782,4957,105333,134
"data_portal",NA,NA,"National Taiwan University",0.103405454387718,0.153510464378221,0.0786508215739904,0.134811364705732,213,2259,9
"data_portal",NA,NA,"National University of Singapore",0.0802843617563878,0.29827035936556,0.046393628661578,0.13541675250825,172,2099,5
"data_portal",NA,NA,"New York University",0.0572673200547602,0.232790050201837,0.0370650012817948,0.0874805817693244,150,2367,6
"data_portal",NA,NA,"Northwest A&F University",0.15489874011847,0.246213028853433,0.101629062654857,0.228973552289008,179,1393,10
"data_portal",NA,NA,"Ohio State University",0.0893758671939749,0.250784814722351,0.0566359283697416,0.138268020318346,73,1008,7
"data_portal",NA,NA,"Oil Crops Research Institute, Chinese Academy of Agricultural Sciences",0.113087846276394,0.631235535914046,0.0356818216632927,0.305258238920615,41,993,5
"data_portal",NA,NA,"Oregon State University",0.0986839576902496,0.29903268185371,0.0574308941712931,0.164400998203398,107,1574,5
"data_portal",NA,NA,"Peking University",0.0839970604450509,0.115490490775681,0.0681414733875509,0.103133702408256,678,7226,28
"data_portal",NA,NA,"Pennsylvania State University",0.106064907186085,0.256964040176918,0.0669056942203181,0.164112527394228,105,1192,7
"data_portal",NA,NA,"RIKEN",0.0688815293865409,0.267348768203147,0.0419672498953174,0.111055522499344,546,21373,23
"data_portal",NA,NA,"Saarland University",0.0477598897002106,0.410601228275719,0.0219371007714618,0.100845299969924,133,2295,6
"data_portal",NA,NA,"Scripps Research",0.083041874416391,0.366505761666546,0.0422875480493156,0.156648588570045,234,4685,7
"data_portal",NA,NA,"Semmelweis University",0.0863474389916693,0.310615697423392,0.0488988377452141,0.148012434725204,152,1440,6
"data_portal",NA,NA,"Seoul National University",0.107276911744808,0.14214143256875,0.0833669654850736,0.137019256740782,429,4551,16
"data_portal",NA,NA,"Shanghai Institute of Nutrition and Health, Chinese Academy of Sciences",0.12903442536971,0.148209352164772,0.0997497516427733,0.165337553071019,536,3767,10
"data_portal",NA,NA,"Shanghai Institutes for Biological Sciences, Chinese Academy of Sciences",0.102275499257164,0.219117505240484,0.0690319509850473,0.14896642134687,130,1300,6
"data_portal",NA,NA,"Shanghai Jiao Tong University",0.0966840780337097,0.172490591440871,0.0709162711145948,0.130499641341509,423,4664,19
"data_portal",NA,NA,"Sichuan University",0.0574275689095205,0.278924567738994,0.0340668324719703,0.09522823999864,346,9490,15
"data_portal",NA,NA,"Simon Fraser University",0.101571619113606,0.189944002981094,0.0722810900472484,0.140928506475132,277,2545,6
"data_portal",NA,NA,"Soochow University",0.174434441594881,0.480093345889079,0.0761752793161777,0.351248902190705,149,891,6
"data_portal",NA,NA,"Sorbonne University",0.0706424108994334,0.272417374181603,0.0426643191379737,0.114768244071434,153,2313,6
"data_portal",NA,NA,"Southern Medical University",0.0904263466113489,0.133727453193274,0.0710585650343165,0.114422796028743,163,1783,8
"data_portal",NA,NA,"Southwest Jiaotong University",0.165978943957735,0.312921092069214,0.0972894166934055,0.268728417784683,75,720,8
"data_portal",NA,NA,"Southwest University",0.0643704453850713,0.0768560856551151,0.0558719056881538,0.074060274585443,220,3483,8
"data_portal",NA,NA,"Spanish National Cancer Research Centre",0.0708645681201293,0.205925004408682,0.0484716892877118,0.102488222411207,128,1884,6
"data_portal",NA,NA,"Stanford University",0.0681513630736909,0.143258975707989,0.0523406558439928,0.0882930832636862,2237,36370,28
"data_portal",NA,NA,"State University of New Jersey",0.0706800075024537,0.27297989991151,0.0426426767612417,0.114938533519845,317,2999,5
"data_portal",NA,NA,"Sun Yat-sen University",0.0822793464885584,0.112494460546597,0.0670909837409019,0.100535577346165,398,5018,16
"data_portal",NA,NA,"Sun Yat-Sen University",0.0762509148483858,0.152011991863224,0.0577390192297109,0.10006765876824,355,4934,15
"data_portal",NA,NA,"Swiss Institute of Bioinformatics",0.0433738620965565,0.172350090037658,0.0313297654576351,0.0597624127574243,1338,33016,27
"data_portal",NA,NA,"Tata Institute of Fundamental Research",0.200552766007785,0.219991026324357,0.140153258832083,0.278549365105572,116,707,5
"data_portal",NA,NA,"Technical University of Denmark",0.0444500962523525,0.431934964690581,0.0195603442103943,0.0978501960711735,119,4076,8
"data_portal",NA,NA,"Technical University of Munich",0.0583246076423388,0.396445418277101,0.0276886020307443,0.118718935757382,73,2355,7
"data_portal",NA,NA,"Tel Aviv University",0.0601824913715363,0.449889953003987,0.0258294179087012,0.133943028673527,112,2414,5
"data_portal",NA,NA,"Texas A&M University",0.118807739968311,0.420975351651813,0.0557841085364193,0.235290923632148,92,1310,5
"data_portal",NA,NA,"Tianjin Medical University",0.032958040589363,0.277263113540626,0.0194087378818092,0.0554314618468653,80,3295,6
"data_portal",NA,NA,"Tianjin University",0.0598122092916639,0.111809916842593,0.0486137724265243,0.0733912692928445,147,2621,9
"data_portal",NA,NA,"Tohoku University",0.0430657794460155,0.352318752639843,0.0220631129418,0.0823774892819891,118,2705,5
"data_portal",NA,NA,"Tongji University",0.0478694537009006,0.495635005348957,0.0186762214038546,0.117243357872285,466,13502,8
"data_portal",NA,NA,"Tsinghua University",0.104524638651033,0.179523110770164,0.0758728527277419,0.142329761891587,187,2101,10
"data_portal",NA,NA,"Universitat Autònoma de Barcelona",0.0968642881196716,0.256583358170823,0.0609133114214484,0.150630078774875,123,1313,6
"data_portal",NA,NA,"University College London",0.125465872320815,0.25775057751287,0.0796699866479842,0.192091702724638,245,2789,9
"data_portal",NA,NA,"University of Alabama at Birmingham",0.0606188530468237,0.419138815252975,0.0275956829738395,0.12795991169963,219,3610,5
"data_portal",NA,NA,"University of Alberta",0.0736215000244239,0.117245371334212,0.0594045393164791,0.0909120663852039,1256,19408,26
"data_portal",NA,NA,"University of Auckland",0.0603952826257398,0.250170913933801,0.0378742296925328,0.0949858803764335,147,2290,5
"data_portal",NA,NA,"University of Bologna",0.106448569206235,0.193196897257443,0.0754246152769191,0.148188141892969,106,1020,7
